LOGO,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
RAW MILL BAG HOUSE GROUP,,,,,,,,,,,,,,
Hourly Report,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
TAG,A_441FN1_PT02,B_421BF1_PT01,C_421BF1_TT_AVG,D_361LD3_ZT,E_421BF1_TT02,F_421BF1_DP,G_421BF1_PT04,H_391CV2_II,I_421FN1_SZ,J_421FN1_KW_EM,K_361GA1_O2,L_361GA1_SO,M_361GA1_NO,N_361GA1_DM
TAG DES,PRE-HEATER FAN O/L DRAFT,BAG HOUSE I/L DRAFT,BAG HOUSE I/L TEMP AVG,BAG HOUSE I/L DAMPER,BAG HOUSE O/L TEMP,BAG HOUSE DP,BAG HOUSE AIR COMPRESSOR PRESSURE,CHAIN CONVEYOR,BAG HOUSE FAN RPM,RABH  KW,STACK O2,STACK SOX,STACK NOX,STACK EMMISION
UNIT,mmWc,mmWc,°C,%,°C,mmWc,mmWc,Amp,rpm,kw,ppm,ppm,ppm,mg/Nm³
16/08/2019 13:00:00,-20.4,-56.7,0.0,68.9,143.9,93.9,5.4,8.4,471.1,179.4,7.6,0.5,611.2,7.1
16/08/2019 14:00:00,-20.3,-40.8,0.0,68.9,146.9,89.8,5.4,8.3,438.1,146.7,6.9,0.4,625.6,6.6
16/08/2019 15:00:00,-22.5,-37.8,0.0,68.9,148.9,87.4,5.4,8.4,428.3,137.8,6.9,0.4,647.5,6.4
16/08/2019 16:00:00,-20.0,-47.2,0.0,68.9,145.2,94.0,5.4,8.6,454.2,159.2,7.7,0.4,603.9,6.8
16/08/2019 17:00:00,-20.1,-44.6,0.0,68.9,142.3,87.6,5.4,8.4,439.6,147.3,7.7,0.4,629.0,6.6
16/08/2019 18:00:00,-20.1,-43.3,0.0,68.9,143.4,97.7,5.4,8.4,448.8,154.3,7.1,0.3,641.1,6.7
16/08/2019 19:00:00,-20.0,-45.2,0.0,68.9,147.2,94.8,5.4,8.3,451.6,155.8,7.6,0.4,663.2,6.8
16/08/2019 20:00:00,-20.1,-45.2,0.0,68.9,148.7,91.1,5.4,8.3,447.6,151.7,7.3,0.4,717.0,6.7
16/08/2019 21:00:00,-19.8,-49.0,0.0,68.9,152.1,86.4,5.5,8.3,453.5,157.7,7.7,0.4,693.4,6.8
16/08/2019 22:00:00,-15.0,-62.9,0.0,68.9,153.5,93.8,5.5,8.5,504.7,218.8,7.3,0.4,683.6,7.6
16/08/2019 23:00:00,-11.2,-31.4,0.0,85.9,153.9,93.3,5.4,8.7,449.6,162.8,6.5,0.5,729.6,6.7
17/08/2019 00:00:00,-21.1,-22.0,0.0,100.0,158.4,82.7,5.5,8.5,395.3,111.0,7.2,0.4,753.1,5.9
17/08/2019 01:00:00,-31.0,-26.1,0.0,93.9,136.0,77.1,5.4,8.7,400.5,122.5,9.3,0.4,622.8,6.0
17/08/2019 02:00:00,-29.9,-33.0,0.0,100.0,141.7,76.7,5.4,8.4,393.5,113.3,7.6,0.4,696.8,5.9
17/08/2019 03:00:00,-25.7,-30.4,0.0,99.4,148.6,89.8,5.4,8.4,425.4,143.3,7.6,0.4,564.8,6.4
17/08/2019 04:00:00,-39.3,0.2,0.0,36.7,123.7,91.2,5.4,8.6,447.8,169.2,10.3,0.4,471.1,6.7
17/08/2019 05:00:00,-25.2,-34.9,0.0,100.0,105.3,92.6,5.4,8.8,509.9,260.0,12.5,0.4,350.6,7.7
17/08/2019 06:00:00,-28.9,-37.3,0.0,100.0,119.9,61.0,5.4,8.4,400.6,128.1,7.8,0.4,572.2,6.0
17/08/2019 07:00:00,-37.2,-37.3,0.0,93.0,131.4,69.8,5.4,8.4,409.2,128.8,8.7,0.4,510.3,6.2
17/08/2019 08:00:00,-105.0,-7.7,0.0,20.0,97.2,71.5,5.4,8.4,393.3,128.2,11.1,0.4,360.2,5.9
17/08/2019 09:00:00,-113.8,-7.4,0.0,13.3,74.3,81.2,5.4,8.3,393.1,134.9,10.8,0.4,225.9,5.9
17/08/2019 10:00:00,-34.9,-3.9,0.0,34.1,70.1,96.7,5.4,8.4,421.6,166.2,10.4,0.5,420.9,6.3
17/08/2019 11:00:00,-57.7,1.4,0.0,25.6,71.4,94.3,5.4,8.8,402.3,145.2,10.3,0.4,527.9,6.1
17/08/2019 12:00:00,-87.3,-6.6,0.0,30.9,70.0,94.8,5.5,8.9,393.4,137.7,10.5,0.4,532.1,5.9
17/08/2019 13:00:00,-93.6,-3.8,0.0,24.6,69.7,95.9,5.4,9.0,396.0,141.5,10.5,0.4,505.9,6.0
17/08/2019 14:00:00,-84.7,-4.0,0.0,39.1,69.7,92.3,5.4,9.0,391.2,137.7,10.1,0.4,497.5,5.9
17/08/2019 15:00:00,-40.2,0.6,0.0,52.5,74.2,92.5,5.4,8.9,390.0,134.0,9.6,0.3,505.7,5.9
17/08/2019 16:00:00,-41.4,2.0,0.0,50.9,74.4,96.1,5.4,9.0,392.8,136.6,9.2,0.3,497.5,5.9
17/08/2019 17:00:00,-20.6,-3.9,0.0,60.5,78.2,97.5,5.3,9.0,418.2,156.6,9.0,0.4,511.0,6.3
17/08/2019 18:00:00,-25.6,-20.3,0.0,49.2,84.4,90.4,5.4,8.9,458.6,205.7,9.1,0.4,358.0,6.9
17/08/2019 19:00:00,-27.9,-0.1,0.0,51.1,79.9,91.4,5.4,9.0,407.6,156.5,9.5,0.4,435.1,6.1
17/08/2019 20:00:00,-27.3,-7.1,0.0,52.3,76.8,96.5,5.4,9.1,436.0,187.2,9.3,0.4,395.7,6.5
17/08/2019 21:00:00,-30.0,-20.0,0.0,62.9,77.2,96.1,5.4,9.1,470.8,224.3,9.2,0.4,483.1,7.1
17/08/2019 22:00:00,-55.8,-5.7,0.0,33.3,75.9,96.5,5.4,9.0,432.7,171.6,9.3,0.4,434.8,6.4
17/08/2019 23:00:00,-55.9,0.0,0.0,23.5,73.9,93.4,5.4,9.1,404.7,149.8,9.2,0.4,453.2,6.1
18/08/2019 00:00:00,-59.1,-2.0,0.0,30.8,73.3,94.8,5.4,9.1,417.8,160.3,9.4,0.4,427.6,6.3
18/08/2019 01:00:00,-40.3,-13.9,0.0,36.0,74.9,88.1,5.4,9.1,440.9,185.7,9.1,0.4,533.9,6.5
18/08/2019 02:00:00,-61.8,4.3,0.0,21.4,73.1,94.9,5.4,9.0,408.1,151.3,9.5,0.4,456.5,6.1
18/08/2019 03:00:00,-60.7,4.3,0.0,24.1,72.3,96.3,5.4,9.2,409.1,154.3,9.3,0.4,454.3,6.1
18/08/2019 04:00:00,-28.6,-39.5,0.0,100.0,104.8,95.1,5.3,9.0,513.6,267.4,10.7,0.5,441.3,7.7
18/08/2019 05:00:00,-30.5,-33.8,0.0,100.0,112.1,89.4,5.4,8.8,515.0,266.9,11.3,0.5,451.4,7.7
18/08/2019 06:00:00,-39.5,-12.9,0.0,47.8,100.0,79.2,5.4,8.7,440.8,178.7,9.8,0.4,525.1,6.6
18/08/2019 07:00:00,-34.3,-19.7,0.0,40.0,80.6,82.8,5.4,9.1,456.3,197.7,9.1,0.5,527.8,6.8
18/08/2019 08:00:00,-33.5,-15.4,0.0,41.0,74.4,89.8,5.4,9.1,442.2,189.2,8.9,0.4,533.4,6.6
18/08/2019 09:00:00,-30.0,-16.6,0.0,48.3,69.8,83.7,5.4,9.1,422.2,170.4,9.3,0.4,508.4,6.4
18/08/2019 10:00:00,-29.7,-14.1,0.0,48.9,69.5,88.0,5.5,9.0,417.9,164.9,9.2,0.5,556.3,6.3
18/08/2019 11:00:00,-30.3,-23.3,0.0,46.8,67.8,90.8,5.4,9.1,454.1,208.4,8.7,0.5,510.5,6.8
18/08/2019 12:00:00,-29.8,-22.8,0.0,48.3,66.2,93.6,5.4,8.9,454.5,207.4,8.9,0.5,535.3,6.8
18/08/2019 13:00:00,-30.1,-26.0,0.0,48.6,67.6,94.6,5.4,9.0,467.8,224.4,8.9,0.3,517.9,7.0
18/08/2019 14:00:00,-30.0,-20.1,0.0,51.4,68.0,93.8,5.4,9.0,444.3,192.8,8.9,0.4,478.4,6.7
18/08/2019 15:00:00,-29.9,-20.7,0.0,60.9,69.9,94.2,5.4,9.0,449.5,199.2,9.0,0.5,439.3,6.7
18/08/2019 16:00:00,-29.9,-25.8,0.0,60.4,73.9,94.6,5.4,9.0,462.1,212.8,9.1,0.3,440.5,6.9
18/08/2019 17:00:00,-29.7,-28.1,0.0,39.4,75.1,98.6,5.4,9.0,473.5,228.1,9.0,0.5,440.8,7.1
18/08/2019 18:00:00,-30.4,-22.7,0.0,51.4,75.4,95.8,5.5,8.9,456.3,205.4,9.2,0.4,411.8,6.9
18/08/2019 19:00:00,-24.1,-18.9,0.0,79.3,80.9,89.3,5.4,9.0,459.9,207.2,8.8,0.4,404.3,6.9
18/08/2019 20:00:00,-29.5,-29.3,0.0,96.7,91.4,91.6,5.4,8.9,472.6,221.9,8.8,0.4,423.3,7.1
18/08/2019 21:00:00,-30.5,-27.4,0.0,69.2,98.5,95.1,5.4,8.7,489.8,238.6,8.7,0.4,388.9,7.4
18/08/2019 22:00:00,-30.6,-17.8,0.0,63.0,81.6,80.4,5.4,9.0,446.5,195.0,8.4,0.5,387.9,6.7
18/08/2019 23:00:00,-30.2,-24.8,0.0,67.9,79.7,94.9,5.4,8.9,460.1,207.6,9.0,0.5,422.9,6.9
19/08/2019 00:00:00,-29.4,-28.7,0.0,62.3,78.9,96.7,5.4,9.2,492.5,254.0,8.7,0.5,346.0,7.4
19/08/2019 01:00:00,-30.8,-24.1,0.0,58.4,86.1,92.8,5.4,9.0,473.2,227.7,8.4,0.5,459.9,7.1
19/08/2019 02:00:00,-29.7,-22.1,0.0,61.9,83.0,87.7,5.4,9.0,454.0,202.6,8.7,0.5,455.8,6.8
19/08/2019 03:00:00,-30.0,-24.3,0.0,66.4,83.6,94.8,5.4,9.0,459.7,209.1,8.6,0.6,461.1,6.9
19/08/2019 04:00:00,-29.8,-31.9,0.0,67.2,87.4,97.4,5.4,9.2,491.7,252.5,8.4,0.5,457.2,7.4
19/08/2019 05:00:00,-29.9,-25.6,0.0,71.0,84.8,102.9,5.4,8.9,492.2,253.5,8.7,0.4,438.0,7.4
19/08/2019 06:00:00,-30.5,-21.4,0.0,71.5,82.1,86.9,5.5,8.9,446.8,192.7,8.7,0.5,352.8,6.7
19/08/2019 07:00:00,-30.1,-18.9,0.0,100.0,79.0,90.3,5.5,8.9,432.8,174.6,9.8,0.4,397.7,6.5
19/08/2019 08:00:00,-29.8,-24.9,0.0,94.9,85.7,95.0,5.4,9.0,468.6,212.0,9.5,0.4,473.0,7.0
19/08/2019 09:00:00,-30.0,-21.7,0.0,76.2,75.9,95.9,5.4,8.9,455.8,202.5,9.2,0.5,531.1,6.8
19/08/2019 10:00:00,-30.1,-15.9,0.0,36.3,69.9,96.3,5.4,9.1,445.9,192.6,8.8,0.3,591.3,6.7
19/08/2019 11:00:00,-30.2,-5.1,0.0,35.2,71.0,96.3,5.4,9.0,432.6,182.9,8.6,0.3,563.4,6.5
19/08/2019 12:00:00,-29.8,-10.7,0.0,38.2,72.0,95.1,5.5,9.0,442.0,188.4,8.7,0.3,590.6,6.6
19/08/2019 13:00:00,-29.6,-10.8,0.0,38.1,70.9,98.2,5.5,9.0,452.0,202.6,8.7,0.3,624.8,6.8
19/08/2019 14:00:00,-29.2,-35.8,0.0,72.8,82.1,102.1,5.4,9.0,528.2,307.4,9.1,0.3,592.8,7.9
19/08/2019 15:00:00,-20.4,-60.6,0.0,100.0,132.0,100.4,5.3,8.8,611.9,412.4,9.9,0.3,518.5,9.2
19/08/2019 16:00:00,-18.1,-43.9,0.0,100.0,143.7,91.6,5.4,8.5,536.0,305.7,9.0,0.4,556.9,8.0
19/08/2019 17:00:00,-15.1,-23.4,0.0,100.0,150.5,86.1,5.5,8.7,453.6,176.2,7.0,0.5,564.1,6.8
19/08/2019 18:00:00,-17.1,-9.5,0.0,79.0,149.4,86.9,5.5,8.8,435.9,157.1,8.0,0.5,516.6,6.6
19/08/2019 19:00:00,-26.4,21.5,0.0,21.9,89.2,94.9,5.5,8.9,407.4,142.7,9.3,0.5,482.3,6.1
19/08/2019 20:00:00,-34.7,3.7,0.0,32.2,76.9,96.8,5.4,8.9,415.8,156.3,9.6,0.4,381.7,6.2
19/08/2019 21:00:00,-35.0,-12.9,0.0,45.7,82.0,74.5,5.4,9.0,426.1,168.2,9.6,0.5,459.4,6.4
19/08/2019 22:00:00,-31.8,2.6,0.0,35.2,76.9,89.3,5.4,9.0,411.1,157.4,9.0,0.5,498.8,6.2
19/08/2019 23:00:00,-30.4,-11.4,0.0,35.8,75.6,94.5,5.5,9.1,434.9,182.1,9.1,0.5,498.9,6.5
20/08/2019 00:00:00,-29.9,-8.1,0.0,35.8,73.2,96.5,5.4,9.0,429.6,176.8,8.8,0.5,525.1,6.4
20/08/2019 01:00:00,-29.8,-9.9,0.0,38.7,73.8,97.7,5.4,9.1,438.0,187.3,8.7,0.4,522.8,6.6
20/08/2019 02:00:00,-30.0,-15.8,0.0,39.4,73.7,96.4,5.4,8.9,441.4,190.6,8.8,0.6,442.8,6.6
20/08/2019 03:00:00,-30.0,-18.4,0.0,47.0,72.5,96.4,5.4,9.0,447.5,197.6,8.8,0.5,382.6,6.7
20/08/2019 04:00:00,-29.7,-25.2,0.0,51.4,73.2,97.8,5.4,9.1,475.3,233.1,8.9,0.4,441.8,7.2
20/08/2019 05:00:00,-30.4,-24.9,0.0,51.4,79.5,86.5,5.4,9.0,469.2,221.8,8.7,0.5,486.8,7.0
20/08/2019 06:00:00,-30.1,-22.1,0.0,49.3,75.1,98.3,5.4,8.9,465.7,220.5,8.7,0.4,433.5,7.0
20/08/2019 07:00:00,-29.3,-26.1,0.0,51.2,72.4,96.2,5.4,9.0,487.1,250.1,8.5,0.5,437.2,7.3
20/08/2019 08:00:00,-30.6,-23.0,0.0,47.8,67.8,92.4,5.5,8.9,459.5,210.8,8.6,0.6,439.1,6.9
20/08/2019 09:00:00,-30.1,-23.1,0.0,82.4,67.2,85.0,5.4,9.1,451.6,201.1,8.6,0.4,493.7,6.8
20/08/2019 10:00:00,-42.9,-29.7,0.0,89.3,65.2,65.8,5.5,9.0,393.4,136.5,12.7,0.4,298.2,5.8
20/08/2019 11:00:00,-24.9,-20.9,0.0,100.0,92.3,81.8,5.4,8.8,410.5,174.8,13.9,0.4,286.6,6.1
20/08/2019 12:00:00,-29.1,-28.5,0.0,100.0,99.9,96.1,5.4,8.8,491.5,232.6,10.7,0.3,477.3,7.4
20/08/2019 13:00:00,-11.0,-12.4,0.0,100.0,113.0,99.4,5.4,8.6,507.3,241.7,9.8,0.5,464.8,7.6
20/08/2019 14:00:00,-19.3,-27.9,0.0,100.0,129.6,103.6,5.4,8.6,575.0,332.6,10.3,0.3,414.5,8.6
20/08/2019 15:00:00,-22.4,-13.2,0.0,71.8,134.2,88.1,5.4,8.5,522.9,255.5,10.4,0.5,400.0,7.7
20/08/2019 16:00:00,-26.9,-11.6,0.0,45.9,85.4,83.0,5.5,8.9,442.1,182.8,9.1,0.5,495.2,6.6
20/08/2019 17:00:00,-36.3,-4.2,0.0,21.8,72.0,95.6,5.5,8.9,436.8,182.8,8.8,0.5,575.7,6.6
20/08/2019 18:00:00,-27.9,-5.5,0.0,39.7,75.7,96.7,5.5,9.0,443.8,188.2,8.5,0.5,569.4,6.6
20/08/2019 19:00:00,-29.9,-13.9,0.0,38.6,76.6,90.6,5.5,9.1,449.2,198.3,8.3,0.5,607.7,6.7
20/08/2019 20:00:00,-30.2,-14.7,0.0,45.0,77.7,96.5,5.5,9.1,454.7,205.2,8.5,0.6,637.5,6.8
20/08/2019 21:00:00,-30.6,-10.9,0.0,37.5,74.4,94.0,5.4,9.0,442.9,190.3,8.4,0.5,684.6,6.6
20/08/2019 22:00:00,-29.4,-17.1,0.0,45.5,75.8,94.1,5.4,9.1,467.1,228.3,8.7,0.6,672.3,7.0
20/08/2019 23:00:00,-30.1,-23.0,0.0,57.8,88.0,77.2,5.5,8.8,457.5,203.1,9.5,0.5,571.8,6.9
21/08/2019 00:00:00,-30.1,-18.1,0.0,53.9,74.7,88.5,5.5,8.9,440.1,185.8,9.4,0.5,608.8,6.6
21/08/2019 01:00:00,-29.5,-27.2,0.0,40.1,72.4,99.9,5.4,9.1,479.0,239.0,8.9,0.5,707.4,7.2
21/08/2019 02:00:00,-53.4,-41.0,0.0,58.8,79.3,71.5,5.5,9.0,426.3,155.8,15.3,0.4,227.7,6.4
21/08/2019 03:00:00,-77.9,-66.7,0.0,100.0,108.5,48.5,5.5,9.1,393.3,101.0,18.8,0.4,27.7,5.9
21/08/2019 04:00:00,-46.1,-14.5,0.0,76.7,119.5,37.6,5.5,9.0,271.3,47.1,19.1,0.3,2.8,4.1
21/08/2019 05:00:00,-85.6,32.6,0.0,18.9,93.7,51.2,5.5,8.8,212.3,29.5,19.2,0.4,0.7,3.2
21/08/2019 06:00:00,-101.3,37.4,0.0,11.4,71.7,52.6,5.5,8.8,196.2,26.9,19.2,0.3,0.5,2.9
21/08/2019 07:00:00,-94.8,32.3,0.0,9.5,58.3,52.0,5.5,8.9,199.7,28.6,19.1,0.3,0.5,3.0
21/08/2019 08:00:00,-109.8,-3.0,0.0,12.0,53.5,59.4,5.5,8.8,294.6,62.3,19.1,0.3,0.4,4.4
21/08/2019 09:00:00,-111.8,-3.2,0.0,19.3,51.9,60.7,5.5,8.8,294.6,62.1,19.1,0.3,0.4,4.4
21/08/2019 10:00:00,-100.1,3.9,0.0,26.4,52.7,66.2,5.5,8.9,294.6,62.2,19.1,0.4,0.4,4.4
21/08/2019 11:00:00,0.0,7.8,0.0,0.0,57.2,80.2,5.5,0.0,331.6,0.0,0.0,0.0,0.4,4.8
21/08/2019 12:00:00,-39.5,-2.3,0.0,0.0,65.7,95.1,5.5,0.0,393.0,0.0,0.0,0.0,0.4,5.9
21/08/2019 13:00:00,-31.2,0.1,0.0,0.0,68.5,94.3,5.5,0.0,393.0,0.0,0.0,0.4,0.4,5.9
21/08/2019 14:00:00,-36.5,-9.4,0.0,80.4,69.7,88.3,5.5,8.8,392.9,126.9,19.1,0.5,0.5,5.9
21/08/2019 15:00:00,-34.9,-5.0,0.0,57.9,70.5,91.6,5.5,8.8,392.9,127.3,19.0,0.5,0.6,5.9
21/08/2019 16:00:00,-35.5,-3.1,0.0,57.9,73.6,97.9,5.5,8.9,400.4,135.4,19.0,0.5,0.5,6.0
21/08/2019 17:00:00,-45.0,-10.5,0.0,62.7,77.3,90.2,5.4,9.0,402.7,137.4,19.0,0.5,0.5,6.0
21/08/2019 18:00:00,-31.8,-33.8,0.0,100.0,109.2,58.6,5.5,9.0,376.2,104.0,19.0,0.5,0.4,5.6
21/08/2019 19:00:00,-9.7,-7.7,0.0,100.0,123.2,47.1,5.5,9.0,295.0,55.9,19.0,0.5,0.4,4.4
21/08/2019 20:00:00,-8.5,-4.8,0.0,100.0,126.2,49.3,5.5,8.8,295.0,55.6,19.0,0.5,0.4,4.4
21/08/2019 21:00:00,-7.9,-4.7,0.0,100.0,121.7,49.1,5.5,8.9,295.0,56.1,19.0,0.5,0.4,4.4
21/08/2019 22:00:00,-7.4,-3.5,0.0,100.0,116.8,50.4,5.5,8.8,295.0,56.5,19.0,0.4,0.4,4.4
21/08/2019 23:00:00,-6.7,-3.1,0.0,100.0,111.5,51.0,5.4,8.9,295.0,57.4,19.0,0.3,0.4,4.4
22/08/2019 00:00:00,-6.1,-3.8,0.0,100.0,105.1,50.5,5.5,9.0,295.0,58.3,19.0,0.5,0.4,4.4
22/08/2019 01:00:00,-5.7,-3.3,0.0,100.0,99.0,51.5,5.5,8.9,294.9,59.0,19.0,0.5,0.4,4.4
22/08/2019 02:00:00,-5.5,-4.1,0.0,100.0,93.2,51.1,5.5,8.8,295.0,59.7,19.0,0.4,0.4,4.4
22/08/2019 03:00:00,-5.3,-4.5,0.0,100.0,88.8,51.0,5.5,8.9,295.0,60.4,19.0,0.4,0.4,4.4
22/08/2019 04:00:00,-4.9,-3.9,0.0,100.0,85.1,51.9,5.5,9.0,295.0,61.1,19.0,0.4,0.4,4.4
22/08/2019 05:00:00,-4.8,-4.7,0.0,100.0,80.5,51.5,5.5,8.9,295.0,61.7,19.0,0.4,0.4,4.4
22/08/2019 06:00:00,-5.4,-5.6,0.0,100.0,76.1,51.4,5.5,4.1,295.0,62.2,19.0,0.4,0.4,4.4
22/08/2019 07:00:00,-7.0,-4.1,0.0,100.0,69.7,35.5,5.5,0.0,194.8,43.2,19.0,0.3,0.4,3.1
22/08/2019 08:00:00,-5.2,1.3,0.0,100.0,62.2,6.6,6.0,0.0,59.7,13.0,19.0,0.5,0.4,0.9
22/08/2019 09:00:00,-4.7,1.3,0.0,100.0,57.6,5.0,6.3,0.0,49.1,12.6,17.4,0.5,20.0,0.7
22/08/2019 10:00:00,-5.0,2.1,0.0,100.0,52.7,5.6,6.3,0.0,49.1,12.8,16.9,0.5,32.9,0.7
22/08/2019 11:00:00,-5.5,1.4,0.0,100.0,55.8,4.5,6.3,0.0,49.1,12.8,17.1,0.5,30.6,0.7
22/08/2019 12:00:00,-4.5,2.7,0.0,100.0,57.7,6.0,6.3,0.0,49.1,12.9,16.8,0.5,27.8,0.7
22/08/2019 13:00:00,-4.5,3.5,0.0,100.0,60.1,8.4,6.3,0.0,62.1,13.6,15.7,0.4,45.7,0.9
22/08/2019 14:00:00,-6.3,2.8,0.0,100.0,65.9,10.8,6.3,0.0,85.2,13.9,16.5,7.7,39.3,1.3
22/08/2019 15:00:00,-6.1,2.0,0.0,100.0,66.9,4.5,6.3,0.0,49.0,12.5,18.0,0.4,15.7,0.7
22/08/2019 16:00:00,-5.3,3.5,0.0,100.0,67.9,6.5,6.3,0.0,49.0,12.6,18.6,0.4,6.5,0.7
22/08/2019 17:00:00,-3.9,5.5,0.0,100.0,70.1,8.6,6.3,0.0,49.1,12.7,15.4,42.1,55.4,0.7
22/08/2019 18:00:00,-4.5,7.4,0.0,100.0,72.5,10.4,6.3,0.0,49.1,12.7,13.7,92.0,81.6,0.7
22/08/2019 19:00:00,-5.1,9.7,0.0,100.0,74.7,12.9,6.3,0.0,49.1,12.7,12.7,110.8,96.4,0.7
22/08/2019 20:00:00,-6.7,6.8,0.0,100.0,76.6,9.5,6.3,3.2,49.0,12.8,12.6,100.5,99.8,0.7
22/08/2019 21:00:00,-11.8,1.9,0.0,100.0,73.8,2.6,6.3,9.2,49.1,12.8,18.3,0.9,15.6,0.7
22/08/2019 22:00:00,-12.4,4.3,0.0,100.0,73.0,4.9,6.3,9.0,49.1,12.8,16.2,0.4,51.6,0.7
22/08/2019 23:00:00,-15.2,-0.5,0.0,100.0,73.8,7.4,6.3,8.2,97.1,14.1,11.1,114.2,209.3,1.5
23/08/2019 00:00:00,-28.2,-34.7,0.0,100.0,109.2,56.9,6.3,8.5,379.2,146.2,13.1,0.4,298.5,5.9
23/08/2019 01:00:00,-35.3,-63.9,0.0,100.0,162.1,111.9,5.9,8.6,626.8,405.3,13.5,0.5,403.3,9.4
23/08/2019 02:00:00,-39.3,-51.1,0.0,100.0,153.7,95.1,5.4,8.8,567.7,337.7,12.9,0.5,495.5,8.7
23/08/2019 03:00:00,-29.6,-28.8,0.0,100.0,114.3,89.3,5.5,8.9,491.5,216.0,13.3,0.5,569.5,7.4
23/08/2019 04:00:00,-13.1,-25.3,0.0,100.0,133.0,106.9,5.4,9.0,542.8,288.6,14.1,0.5,548.4,8.2
23/08/2019 05:00:00,-27.8,-18.2,0.0,100.0,128.5,36.6,5.7,8.8,241.6,112.6,16.5,0.5,237.8,3.9
23/08/2019 06:00:00,-24.9,-13.4,0.0,100.0,120.8,9.0,6.3,8.6,153.4,19.9,18.8,0.5,23.2,2.2
23/08/2019 07:00:00,-30.4,-20.7,0.0,100.0,116.9,11.4,6.3,8.4,196.5,23.3,19.0,0.5,5.0,2.9
23/08/2019 08:00:00,-25.7,-17.5,0.0,100.0,108.1,6.3,6.3,8.4,160.6,19.4,19.1,0.5,3.8,2.5
23/08/2019 09:00:00,-12.6,-1.2,0.0,100.0,100.5,2.5,6.3,8.6,64.6,12.8,19.0,0.4,5.0,0.9
23/08/2019 10:00:00,-11.1,-0.3,0.0,100.0,91.9,2.0,6.3,8.7,48.7,12.7,14.6,0.3,173.6,0.7
23/08/2019 11:00:00,-13.7,-13.4,0.0,100.0,103.9,26.5,6.3,8.6,227.3,82.7,11.5,0.4,328.0,2.9
23/08/2019 12:00:00,-18.5,-42.9,0.0,96.9,147.8,91.8,5.8,8.5,566.1,309.6,13.5,0.4,342.5,8.5
23/08/2019 13:00:00,-43.7,-42.5,0.0,95.5,118.4,82.4,5.5,8.5,505.0,230.2,11.1,0.4,521.8,7.5
23/08/2019 14:00:00,-12.1,-9.2,0.0,100.0,105.7,97.1,5.5,8.6,471.7,200.7,9.9,0.5,629.5,7.1
23/08/2019 15:00:00,-5.4,-2.6,0.0,100.0,113.8,99.0,5.4,8.6,482.4,209.1,9.3,0.6,568.9,7.3
23/08/2019 16:00:00,-9.2,-19.6,0.0,100.0,129.6,106.1,5.4,8.7,560.6,321.5,10.7,0.6,452.1,8.4
23/08/2019 17:00:00,-12.6,-44.9,0.0,100.0,169.4,107.8,5.4,8.6,649.9,444.1,12.4,0.5,329.7,9.7
23/08/2019 18:00:00,-44.0,-41.8,0.0,100.0,142.9,99.7,5.4,8.7,568.9,321.9,10.4,0.5,472.6,8.5
23/08/2019 19:00:00,-37.0,-35.5,0.0,100.0,119.2,94.6,5.5,9.0,525.4,271.1,9.7,0.6,511.3,7.9
23/08/2019 20:00:00,-33.5,-23.4,0.0,100.0,92.6,96.0,5.5,8.8,469.3,217.2,8.5,0.5,563.9,7.0
23/08/2019 21:00:00,-31.0,-1.2,0.0,50.2,79.3,95.9,5.5,9.0,422.9,163.3,8.5,0.6,549.4,6.3
23/08/2019 22:00:00,-42.1,6.6,0.0,22.0,72.4,99.1,5.4,9.0,423.1,165.2,8.6,0.6,553.2,6.3
23/08/2019 23:00:00,-35.7,1.2,0.0,23.5,72.1,93.7,5.6,9.0,418.1,160.8,8.7,0.6,737.0,6.3
24/08/2019 00:00:00,-32.4,7.8,0.0,19.0,72.8,95.7,5.5,9.1,410.1,156.3,8.8,0.6,655.5,6.2
24/08/2019 01:00:00,-29.5,-40.3,0.0,70.3,98.6,91.8,5.5,9.2,484.7,241.7,7.8,0.6,747.5,7.3
24/08/2019 02:00:00,-31.4,-24.0,0.0,35.4,83.7,83.9,5.5,8.6,469.2,221.5,9.5,0.5,568.7,7.1
24/08/2019 03:00:00,-30.2,-3.4,0.0,29.2,71.8,92.2,5.6,9.0,421.1,165.6,9.0,0.5,587.3,6.3
24/08/2019 04:00:00,-18.1,-5.2,0.0,30.5,72.0,101.8,5.5,9.1,452.7,213.1,8.8,0.5,577.2,6.8
24/08/2019 05:00:00,-9.0,-11.2,0.0,77.3,93.2,92.1,5.5,9.1,458.2,201.0,8.4,0.4,607.8,6.9
24/08/2019 06:00:00,-14.1,-12.8,0.0,74.9,118.1,93.0,5.5,8.6,476.8,218.3,8.2,0.5,663.5,7.2
24/08/2019 07:00:00,-20.5,-14.3,0.0,56.2,78.6,97.2,5.4,8.8,472.6,227.8,8.7,0.5,609.4,7.1
24/08/2019 08:00:00,-24.6,-9.3,0.0,56.7,63.3,96.0,5.5,9.1,455.0,203.0,8.7,0.6,658.5,6.8
24/08/2019 09:00:00,-23.7,-15.5,0.0,79.9,72.0,83.3,5.5,8.8,444.5,190.2,9.2,0.5,569.8,6.7
