LOGO,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
KILN PERFORMANCE PROFILE,,,,,,,,,,,,,,
Hourly Report,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
TAG,A_431FM1_F1,B_431FM2_F1,C_431BE1_JT,D_441CN1A_1B_TT01,E_451PC1_TT01,F_451PC1_TT04,G_461KL1_TT01,H_461KL1_PYRO_MTR,I_Kiln RPM,J_461KL1_IZ,K_461KL1_JZ_EM,L_471BU1_FT01,M_471BU1_PT01,N_461KL1_AT_NO
TAG DES,Kiln Feed,Kiln Feed,Kiln Feed BE KW,PH O/L TEMP.,Calciner Outlet Temp (TC)',TERITIARY AIR TEMP,Kiln I/L Temp,BURNING ZONE TEMP,Kiln rpm,Kiln current,kiln M.DRIVE POWER,PRIMARY AIR FLOW,PRIMARY AIR PRESSURE,Kiln I/L Gas Analyser NO
UNIT,tph,tph,Kw,°C,°C,°C,°C,°C,rpm,A,Kw,tph,mmWc,ppm
06/08/2019 16:00:00,0.0,284.4,100.3,348.0,949.3,932.7,1119.4,1309.7,5.0,358.1,342.5,2955.4,2100.3,360.1
06/08/2019 17:00:00,0.0,287.6,100.6,347.5,955.7,964.3,1106.8,1314.6,5.0,371.1,357.2,2949.4,2101.9,472.4
06/08/2019 18:00:00,0.0,290.9,101.4,345.6,945.2,963.2,1100.1,1346.1,5.0,366.9,353.7,2928.1,2100.9,448.3
06/08/2019 19:00:00,0.0,291.3,101.6,345.9,947.4,977.4,1102.6,1377.8,5.0,363.2,347.1,2918.9,2099.3,412.6
06/08/2019 20:00:00,0.0,291.0,101.6,346.3,938.4,975.7,1106.1,1309.7,5.0,358.1,339.4,2908.0,2107.7,451.4
06/08/2019 21:00:00,0.0,290.7,101.2,347.4,945.8,962.1,1111.7,1271.6,5.0,366.9,352.7,2901.8,2103.9,349.8
06/08/2019 22:00:00,0.0,286.7,100.5,346.9,955.0,963.6,1123.3,1158.6,5.0,367.2,355.3,2884.2,2106.1,15.1
06/08/2019 23:00:00,0.0,280.8,99.2,344.8,953.4,964.3,1120.4,1097.0,5.0,366.9,353.3,2864.0,2104.1,204.8
06/09/2019 00:00:00,0.0,280.4,99.0,344.1,959.8,968.9,1140.4,1128.1,5.0,364.7,349.6,2846.2,2103.2,150.1
06/09/2019 01:00:00,0.0,280.4,98.7,339.5,960.8,979.9,1159.8,1211.8,5.0,362.7,346.0,2843.8,2100.1,328.6
06/09/2019 02:00:00,0.0,280.4,98.4,338.4,955.3,977.9,1127.4,1212.9,5.0,355.1,337.8,2843.3,2102.3,184.1
06/09/2019 03:00:00,0.0,287.6,99.7,338.0,950.3,980.8,1130.5,1234.8,5.0,362.5,344.8,2841.5,2104.6,193.7
06/09/2019 04:00:00,0.0,288.8,100.5,336.3,946.6,968.3,1151.5,1180.3,5.0,357.8,338.0,2842.4,2101.2,45.4
06/09/2019 05:00:00,0.0,280.1,99.0,336.9,950.9,961.3,1142.1,1141.4,5.0,358.6,340.4,2841.5,2100.2,257.4
06/09/2019 06:00:00,0.0,279.9,98.8,342.5,958.8,951.3,1052.8,1129.9,5.0,368.8,354.6,2841.9,2098.1,157.2
06/09/2019 07:00:00,0.0,280.3,99.2,342.8,950.4,959.6,461.0,1139.5,5.0,381.2,372.4,2855.5,2100.3,255.0
06/09/2019 08:00:00,0.0,279.9,98.8,342.3,950.5,958.3,0.0,1143.5,5.0,384.7,376.1,2854.2,2095.3,340.6
06/09/2019 09:00:00,0.0,279.8,99.0,342.4,945.2,980.9,623.3,1141.9,5.0,386.4,378.3,2854.6,2100.2,371.8
06/09/2019 10:00:00,0.0,280.0,98.8,342.8,948.8,971.1,1177.6,1232.7,5.0,385.8,380.3,2862.5,2099.2,419.9
06/09/2019 11:00:00,0.0,283.2,99.4,342.1,939.9,975.8,1171.6,1305.5,5.0,390.7,387.1,2862.0,2098.6,425.2
06/09/2019 12:00:00,0.0,284.4,99.9,341.2,929.9,959.4,1168.7,1298.0,5.0,376.5,364.7,2868.2,2101.2,366.4
06/09/2019 13:00:00,0.0,283.4,99.2,340.8,926.8,961.9,1169.3,1303.2,5.0,363.5,349.1,2866.3,2101.8,438.3
06/09/2019 14:00:00,0.0,280.9,98.6,341.7,937.1,961.5,1175.1,1187.8,5.0,366.4,354.2,2860.3,2100.3,340.3
06/09/2019 15:00:00,0.0,279.4,98.1,341.0,932.1,958.2,1175.5,1175.2,5.0,366.7,350.6,2874.4,2102.4,359.9
06/09/2019 16:00:00,0.0,279.4,98.2,342.8,933.3,951.0,1152.2,1190.0,5.0,363.5,349.8,2882.9,2102.2,368.0
06/09/2019 17:00:00,0.0,279.7,98.0,342.3,932.8,956.8,1144.9,1201.6,5.0,373.7,362.5,2883.3,2103.3,433.3
06/09/2019 18:00:00,0.0,279.4,97.6,341.8,934.1,973.0,1143.8,1140.0,5.0,374.9,363.9,2874.2,2100.7,371.6
06/09/2019 19:00:00,0.0,279.4,97.7,343.1,941.8,958.8,1159.2,1158.5,5.0,380.1,370.3,2877.6,2100.8,391.0
06/09/2019 20:00:00,0.0,279.2,97.7,343.3,937.4,959.0,1162.4,1168.4,5.0,383.6,377.8,2874.1,2104.6,336.9
06/09/2019 21:00:00,0.0,279.0,97.6,343.2,936.7,956.6,1159.1,1191.1,5.0,379.1,371.1,2867.5,2101.5,296.2
06/09/2019 22:00:00,0.0,279.3,97.9,344.2,936.2,953.9,1165.0,1160.3,5.0,385.1,375.2,2864.8,2102.7,249.5
06/09/2019 23:00:00,0.0,279.3,97.5,348.4,964.9,954.3,1159.7,1150.0,5.0,375.9,365.2,2861.2,2103.3,240.9
06/10/2019 00:00:00,0.0,279.6,97.2,348.1,953.2,962.6,1164.8,1137.3,5.0,381.4,373.8,2855.5,2101.2,266.8
06/10/2019 01:00:00,0.0,280.1,97.3,345.6,960.9,962.2,1173.1,1117.1,5.0,375.8,365.6,2866.2,2102.7,83.8
06/10/2019 02:00:00,0.0,279.4,97.4,342.5,934.1,964.9,1170.2,1143.3,5.0,381.4,375.2,2877.4,2103.6,296.5
06/10/2019 03:00:00,0.0,279.6,97.6,343.3,956.9,970.1,1164.6,1127.4,5.0,369.7,357.3,2878.3,2103.4,230.6
06/10/2019 04:00:00,0.0,278.9,97.5,346.0,950.6,944.6,1158.3,1147.7,5.0,377.3,368.5,2869.6,2102.5,223.6
06/10/2019 05:00:00,0.0,279.9,98.5,346.7,958.2,951.2,1169.1,1175.3,5.0,385.5,376.7,2863.1,2104.7,208.6
06/10/2019 06:00:00,0.0,279.9,98.2,347.8,954.7,955.9,1154.3,1118.8,5.0,379.4,371.8,2863.4,2098.2,215.4
06/10/2019 07:00:00,0.0,280.1,98.4,347.2,947.8,953.3,1156.8,1138.4,5.0,381.8,374.9,2862.0,2101.1,264.7
06/10/2019 08:00:00,0.0,280.1,98.6,344.4,940.4,961.8,1139.7,974.7,5.0,382.1,374.0,2864.5,2098.3,199.1
06/10/2019 09:00:00,0.0,280.2,98.5,343.9,939.8,952.2,1144.7,1087.1,5.0,382.1,374.3,2864.6,2098.7,295.1
06/10/2019 10:00:00,0.0,279.7,98.3,344.6,952.8,955.0,1151.2,1172.8,5.0,388.0,381.5,2860.6,2095.8,343.7
06/10/2019 11:00:00,0.0,271.3,96.8,347.1,964.5,948.9,1163.2,1122.9,5.0,398.8,396.5,2858.5,2094.2,266.1
06/10/2019 12:00:00,0.0,269.1,96.4,346.6,956.4,958.9,1146.7,1128.6,5.0,401.1,398.6,2860.4,2100.6,310.3
06/10/2019 13:00:00,0.0,268.0,96.2,347.0,945.7,947.5,1143.5,1156.0,5.0,401.9,401.5,2859.4,2100.7,332.0
06/10/2019 14:00:00,0.0,273.4,98.0,344.3,934.3,960.6,1139.6,1156.7,5.0,388.6,380.7,2859.5,2098.6,241.7
06/10/2019 15:00:00,0.0,264.6,95.7,313.1,947.0,983.2,1120.1,1244.9,5.0,390.9,385.2,2886.1,2101.8,512.6
06/10/2019 16:00:00,0.0,264.8,95.8,302.0,909.3,988.4,1110.9,1314.8,5.0,362.7,347.7,2876.1,2102.3,683.2
06/10/2019 17:00:00,0.0,265.1,96.5,301.3,920.6,957.1,1099.9,1240.6,5.0,339.6,314.3,2864.6,2095.9,327.5
06/10/2019 18:00:00,0.0,265.1,96.5,299.4,899.1,967.3,1111.6,1225.4,5.0,336.0,310.0,2870.8,2096.1,19.6
06/10/2019 19:00:00,0.0,264.9,96.4,298.1,903.7,959.3,1095.0,1179.7,5.0,332.3,303.3,2879.3,2100.2,19.8
06/10/2019 20:00:00,0.0,265.0,96.2,299.3,928.7,951.0,1099.1,1141.6,4.9,348.8,323.7,2873.5,2100.1,19.1
06/10/2019 21:00:00,0.0,264.8,96.1,300.0,941.1,959.9,1099.5,1169.4,4.9,349.8,322.8,2873.5,2096.5,19.9
06/10/2019 22:00:00,0.0,264.7,96.1,298.1,929.5,952.9,1111.5,1169.7,4.9,336.8,309.1,2850.1,2064.4,93.8
06/10/2019 23:00:00,0.0,265.1,96.1,297.4,914.2,938.6,1104.5,1103.2,5.0,338.2,312.6,2732.9,1903.0,308.3
06/11/2019 00:00:00,0.0,264.7,96.1,297.5,946.1,933.9,1095.5,1107.4,5.0,347.0,325.1,2765.2,1899.3,261.4
06/11/2019 01:00:00,0.0,265.0,96.2,298.9,941.7,931.8,1105.3,1127.5,5.0,348.5,329.3,2776.0,1895.2,348.0
06/11/2019 02:00:00,0.0,264.5,95.8,296.8,932.9,942.6,1104.2,1143.8,5.0,357.7,340.7,2790.0,1904.8,444.0
06/11/2019 03:00:00,0.0,264.9,95.8,297.2,931.9,943.7,1104.6,1175.0,5.0,362.8,347.1,2783.2,1904.9,443.7
06/11/2019 04:00:00,0.0,265.2,95.9,299.0,932.4,952.3,1108.6,1158.4,5.0,362.7,345.8,2768.0,1904.5,299.6
06/11/2019 05:00:00,0.0,265.1,96.5,299.2,930.2,936.3,1097.1,1154.6,5.0,364.3,349.5,2760.9,1903.0,453.0
06/11/2019 06:00:00,0.0,265.0,96.3,298.7,942.5,931.6,1097.5,1168.3,5.0,368.2,350.7,2755.1,1901.3,360.0
06/11/2019 07:00:00,0.0,264.7,96.2,298.1,930.6,952.1,1105.8,1224.9,5.0,363.7,349.8,2745.9,1899.7,482.2
06/11/2019 08:00:00,0.0,264.6,95.9,299.7,930.6,946.7,1101.7,1242.7,5.0,368.0,354.1,2750.4,1895.6,566.0
06/11/2019 09:00:00,0.0,264.8,95.6,299.8,923.2,982.3,1101.1,1326.4,5.0,363.4,347.7,2768.5,1896.0,616.2
06/11/2019 10:00:00,0.0,264.5,96.0,300.9,927.6,949.6,1091.4,1226.2,5.0,362.3,346.3,2767.8,1894.4,516.0
06/11/2019 11:00:00,0.0,264.4,95.7,301.7,931.8,956.5,1100.2,1257.0,5.0,358.2,343.4,2769.1,1893.9,493.5
06/11/2019 12:00:00,0.0,264.6,95.6,302.6,927.7,946.1,1104.3,1237.4,5.0,361.7,344.2,2773.1,1896.2,544.2
06/11/2019 13:00:00,0.0,264.8,95.7,335.7,907.3,975.3,1123.7,1261.6,5.0,367.9,353.7,2786.1,1897.9,385.9
06/11/2019 14:00:00,0.0,264.5,95.8,333.7,899.3,994.8,1139.5,1341.1,5.0,377.5,366.6,2797.4,1897.5,688.0
06/11/2019 15:00:00,0.0,264.9,96.1,331.5,893.1,1026.5,1130.9,1386.3,5.0,363.0,348.1,2808.1,1897.4,511.3
06/11/2019 16:00:00,0.0,264.9,95.7,328.2,879.8,1028.9,1134.5,1374.6,5.0,348.1,321.8,2809.4,1899.1,412.5
06/11/2019 17:00:00,0.0,265.3,95.8,327.6,878.0,1011.5,1136.4,1370.5,5.0,352.2,332.6,2801.8,1898.3,717.7
06/11/2019 18:00:00,0.0,265.2,95.5,326.6,870.1,1023.9,1136.4,1382.6,5.0,352.3,332.1,2806.4,1902.0,643.8
06/11/2019 19:00:00,0.0,264.9,95.5,327.6,881.7,1024.4,1130.9,1342.9,5.0,355.0,333.8,2808.4,1905.3,542.1
06/11/2019 20:00:00,0.0,264.6,95.6,327.1,880.0,1028.6,1128.7,1366.2,5.0,354.2,334.4,2810.4,1904.6,647.2
06/11/2019 21:00:00,0.0,264.8,95.6,327.3,874.3,1009.3,1130.6,1335.4,5.0,356.1,338.1,2811.6,1906.0,349.1
06/11/2019 22:00:00,0.0,269.6,96.9,331.8,876.9,1008.5,1130.9,1362.5,5.0,348.0,326.0,2817.7,1904.1,324.7
06/11/2019 23:00:00,0.0,280.2,99.3,336.7,887.9,994.9,1133.6,1307.5,5.0,360.7,346.0,2819.4,1903.4,365.2
06/12/2019 00:00:00,0.0,280.2,99.4,336.5,902.5,968.9,1111.6,1181.0,5.0,360.0,343.8,2814.5,1907.4,338.5
06/12/2019 01:00:00,0.0,283.9,100.2,335.4,896.4,974.3,1103.1,1202.0,5.0,350.3,330.1,2807.4,1902.2,418.0
06/12/2019 02:00:00,0.0,284.6,99.6,338.3,927.9,963.1,1111.6,1178.7,5.0,356.9,339.3,2794.8,1900.6,416.7
06/12/2019 03:00:00,0.0,281.9,98.9,337.0,924.6,967.6,1143.8,1156.8,4.9,375.3,361.9,2790.1,1902.5,409.3
06/12/2019 04:00:00,0.0,280.2,99.2,338.6,932.0,986.7,1135.9,1172.2,4.8,392.1,376.0,2777.0,1903.7,373.2
06/12/2019 05:00:00,0.0,284.3,100.7,334.8,914.5,986.5,1121.6,1274.7,5.0,382.6,374.3,2778.1,1898.7,431.2
06/12/2019 06:00:00,0.0,285.0,100.6,334.0,917.0,1006.7,1121.6,1349.1,5.0,382.3,374.3,2775.3,1902.7,421.5
06/12/2019 07:00:00,0.0,285.6,101.2,334.7,915.7,990.1,1131.2,1315.2,5.0,387.2,378.3,2762.8,1903.6,304.2
06/12/2019 08:00:00,0.0,285.7,100.9,338.4,915.2,969.2,1131.3,1300.6,5.0,388.7,381.1,2760.0,1901.8,274.2
06/12/2019 09:00:00,0.0,285.4,100.4,340.3,918.6,977.6,1124.5,1304.2,5.0,389.3,380.9,2764.1,1898.1,406.5
06/12/2019 10:00:00,0.0,285.6,100.2,340.3,918.2,797.1,1113.2,1312.5,5.0,379.2,372.0,2763.0,1896.3,366.0
06/12/2019 11:00:00,0.0,285.5,100.3,338.5,916.3,999.2,1138.8,1255.0,5.0,378.7,369.4,2766.9,1899.7,392.9
06/12/2019 12:00:00,0.0,285.7,100.5,339.9,926.7,1053.4,1155.1,1338.4,5.0,396.8,391.7,2776.8,1900.2,446.1
06/12/2019 13:00:00,0.0,285.7,100.5,341.3,945.9,1055.3,1142.0,1322.5,5.0,386.8,379.2,2780.3,1903.2,384.6
06/12/2019 14:00:00,0.0,285.7,100.8,338.0,917.5,1040.3,1141.6,1281.2,5.0,375.0,362.8,2769.3,1897.5,414.1
06/12/2019 15:00:00,0.0,192.0,78.5,360.6,961.2,990.1,1051.1,1310.3,3.4,348.6,224.3,2761.1,1900.4,242.1
06/12/2019 16:00:00,0.0,257.5,93.7,343.9,946.1,996.4,1055.6,1187.6,5.0,311.4,272.4,2779.0,1902.6,269.8
06/12/2019 17:00:00,0.0,282.0,99.4,338.0,932.2,999.8,1111.2,1184.0,5.0,364.3,347.6,2775.3,1898.2,152.7
06/12/2019 18:00:00,0.0,284.4,100.1,339.9,949.7,1029.2,1122.9,1188.6,5.0,376.7,368.3,2768.0,1897.6,298.2
06/12/2019 19:00:00,0.0,284.7,99.9,340.3,959.8,1045.0,1108.0,1181.5,5.0,368.6,357.1,2765.3,1901.8,134.5
06/12/2019 20:00:00,0.0,284.5,99.7,340.3,949.3,1032.2,1105.8,1206.0,5.0,372.8,362.6,2759.4,1906.4,76.3
06/12/2019 21:00:00,0.0,284.5,99.9,338.3,961.4,1050.4,1127.2,1119.0,5.0,358.3,340.8,2738.8,1905.0,174.9
06/12/2019 22:00:00,0.0,284.5,100.6,333.2,941.3,1045.7,1128.5,979.9,5.0,371.2,357.1,2722.4,1900.3,104.4
06/12/2019 23:00:00,0.0,284.5,100.3,334.1,931.6,1027.8,1144.4,1146.7,5.0,375.3,365.9,2723.0,1900.8,212.8
13/06/2019 00:00:00,0.0,284.2,100.3,340.6,958.9,1021.1,1118.8,1139.8,5.0,383.8,375.3,2723.1,1901.5,197.8
13/06/2019 01:00:00,0.0,284.8,100.8,340.4,952.1,1025.7,1130.7,1140.4,5.0,380.8,374.0,2789.7,1903.7,78.8
13/06/2019 02:00:00,0.0,284.4,100.5,340.2,947.5,1035.9,1126.5,1047.9,5.0,388.3,385.0,2789.4,1899.4,323.3
13/06/2019 03:00:00,0.0,284.2,100.3,341.7,946.1,1028.9,1128.8,1153.9,5.0,385.5,378.3,2786.6,1896.8,151.5
13/06/2019 04:00:00,0.0,284.2,100.0,340.1,948.8,1027.1,1126.4,1072.6,5.0,375.0,365.4,2788.6,1897.5,325.7
13/06/2019 05:00:00,0.0,283.9,100.2,340.0,941.7,1042.6,1148.2,1151.2,5.0,392.6,386.1,2790.5,1902.3,307.3
13/06/2019 06:00:00,0.0,284.2,100.5,337.6,936.9,1050.0,1157.4,1180.9,5.0,379.2,370.7,2784.3,1901.5,237.3
13/06/2019 07:00:00,0.0,284.2,100.4,336.4,933.8,1023.5,1170.9,1174.5,5.0,381.4,372.6,2780.3,1901.0,213.0
13/06/2019 08:00:00,0.0,284.0,100.5,338.1,941.1,1019.5,1167.4,1181.2,5.0,388.6,382.9,2781.8,1904.4,150.1
13/06/2019 09:00:00,0.0,283.9,100.6,339.4,931.0,1018.8,1161.1,1106.8,5.0,407.1,404.2,2767.3,1898.2,367.7
13/06/2019 10:00:00,0.0,284.1,100.8,339.4,924.2,1018.3,1139.0,750.0,5.0,415.6,415.7,2769.6,1894.1,353.1
13/06/2019 11:00:00,0.0,284.4,101.3,336.1,931.7,1014.2,1156.6,750.0,5.0,378.8,365.0,2786.5,1896.2,331.2
13/06/2019 12:00:00,0.0,284.2,101.0,339.8,942.0,999.1,1176.9,750.0,5.0,413.6,412.3,2800.5,1902.0,354.9
13/06/2019 13:00:00,0.0,284.5,100.8,341.1,938.3,1027.8,1183.6,750.0,5.0,428.1,430.2,2816.5,1929.2,393.3
13/06/2019 14:00:00,0.0,284.1,100.3,342.0,930.4,1031.0,1168.4,750.0,5.0,429.1,432.8,2937.8,2095.8,344.3
13/06/2019 15:00:00,0.0,284.7,100.4,341.3,935.9,1039.3,1175.0,750.0,5.0,423.2,429.4,2929.4,2101.0,512.1
13/06/2019 16:00:00,0.0,287.7,101.1,338.1,937.9,1038.3,1169.5,750.0,5.0,403.9,401.0,2919.2,2098.7,343.5
13/06/2019 17:00:00,0.0,286.2,101.0,339.1,929.7,1014.1,1173.1,750.0,5.0,409.7,404.4,2916.9,2099.9,297.8
13/06/2019 18:00:00,0.0,284.3,100.3,342.4,931.2,1014.8,1159.1,750.0,5.0,430.7,433.6,2917.7,2099.2,587.6
13/06/2019 19:00:00,0.0,284.4,100.3,344.6,938.6,1015.1,1158.8,750.0,5.0,457.2,464.3,2922.1,2102.5,585.5
13/06/2019 20:00:00,0.0,284.4,100.3,343.8,955.9,1037.1,1151.6,750.0,5.0,442.1,449.1,2926.2,2104.7,507.6
13/06/2019 21:00:00,0.0,284.8,100.2,342.3,941.4,1035.8,1154.7,750.0,5.0,434.2,440.2,2930.0,2103.2,460.7
13/06/2019 22:00:00,0.0,284.3,100.5,341.1,937.9,1021.9,1155.3,750.0,5.0,423.4,425.3,2928.3,2103.1,373.9
13/06/2019 23:00:00,0.0,284.3,100.0,339.0,928.3,1044.8,1147.5,750.0,5.0,409.3,410.3,2925.4,2104.6,468.4
14/06/2019 00:00:00,0.0,284.7,100.5,339.5,935.8,1047.0,1161.9,750.0,5.0,391.5,387.1,2925.5,2101.6,580.7
14/06/2019 01:00:00,0.0,284.8,100.4,338.9,932.9,1045.6,1165.1,750.0,5.0,393.8,390.7,2936.3,2104.1,560.5
14/06/2019 02:00:00,0.0,284.5,100.2,339.6,933.9,1053.8,1178.5,750.0,5.0,395.9,394.1,2941.5,2097.9,472.8
14/06/2019 03:00:00,0.0,285.2,100.4,339.8,944.8,1042.5,1207.2,750.0,5.0,380.7,370.6,2942.5,2101.7,396.1
14/06/2019 04:00:00,0.0,284.5,100.4,338.8,938.8,1057.6,1213.8,750.0,5.0,385.7,379.6,2946.0,2103.0,262.1
14/06/2019 05:00:00,0.0,277.9,99.1,334.6,918.4,1069.2,1187.7,750.0,5.0,377.5,368.9,2944.6,2102.8,285.2
14/06/2019 06:00:00,0.0,274.4,98.0,335.7,917.2,1062.3,1187.9,750.0,5.0,382.3,375.4,2945.3,2104.0,289.5
14/06/2019 07:00:00,0.0,274.6,99.1,334.9,917.4,1072.3,1187.1,750.0,5.0,382.1,372.2,2948.5,2101.6,508.4
14/06/2019 08:00:00,0.0,276.3,99.5,331.9,902.9,1058.7,1174.9,750.0,5.0,371.6,357.8,2958.2,2098.5,572.7
14/06/2019 09:00:00,0.0,276.2,100.0,332.8,914.5,1060.1,1174.0,750.0,5.0,366.4,352.8,2979.2,2094.6,385.3
14/06/2019 10:00:00,0.0,51.2,17.6,370.0,825.9,863.3,1053.0,750.0,1.2,77.7,60.1,778.9,328.5,18.4
14/06/2019 11:00:00,0.0,0.0,0.0,372.6,790.8,724.4,818.0,750.0,0.1,0.3,2.4,104.4,38.7,23.5
14/06/2019 12:00:00,0.0,52.1,43.9,384.9,774.3,677.4,699.3,750.0,0.3,128.1,13.8,1438.0,714.1,29.5
14/06/2019 13:00:00,0.0,158.5,67.3,401.8,910.4,664.6,870.9,750.0,1.8,296.9,98.4,2848.2,1931.7,59.2
14/06/2019 14:00:00,0.0,220.4,82.6,347.7,920.3,834.6,1045.8,750.0,3.3,389.6,268.2,2925.3,1995.2,422.9
14/06/2019 15:00:00,0.0,245.0,90.6,334.6,882.1,992.5,1087.8,750.0,4.3,382.9,323.2,2912.9,1993.9,496.3
14/06/2019 16:00:00,0.0,273.6,97.6,327.1,909.7,1007.9,1125.7,750.0,4.9,441.0,442.8,2910.0,1998.9,374.1
14/06/2019 17:00:00,0.0,279.6,98.7,337.4,905.1,1036.3,1146.7,750.0,4.9,443.6,446.4,2913.9,2001.9,280.7
14/06/2019 18:00:00,0.0,278.6,98.1,346.3,946.0,988.4,1160.7,750.0,4.8,453.5,457.2,2906.7,2002.6,103.8
14/06/2019 19:00:00,0.0,278.4,98.3,344.9,945.4,1014.8,659.2,750.0,4.9,467.2,474.5,2904.5,2004.3,106.8
14/06/2019 20:00:00,0.0,276.2,97.9,344.6,962.9,1019.2,392.7,750.0,4.8,447.0,448.9,2899.1,2002.2,100.1
14/06/2019 21:00:00,0.0,272.2,97.2,344.2,947.2,1009.6,1191.7,750.0,5.0,501.6,521.5,2898.2,2005.4,96.0
14/06/2019 22:00:00,0.0,272.8,97.1,346.6,949.9,1012.7,1187.6,750.0,5.0,525.1,546.7,2893.4,2004.9,29.1
14/06/2019 23:00:00,0.0,273.1,97.0,344.9,940.9,1031.3,1174.4,750.0,5.0,516.2,540.3,2880.0,2006.0,166.4
15/06/2019 00:00:00,0.0,271.8,96.5,342.7,936.3,1021.1,1183.6,750.0,5.0,463.1,479.3,2885.8,2006.3,311.9
15/06/2019 01:00:00,0.0,269.7,96.0,344.1,950.1,1032.2,1171.2,750.0,5.0,403.6,404.0,2973.8,2002.9,409.1
15/06/2019 02:00:00,0.0,269.6,95.9,345.5,948.7,1025.7,1149.8,750.0,5.0,390.8,386.5,2993.1,2005.2,373.7
15/06/2019 03:00:00,0.0,273.9,97.2,340.9,913.1,1033.5,1129.5,750.0,5.0,379.3,372.7,3001.7,2002.6,448.4
15/06/2019 04:00:00,0.0,279.6,98.9,337.7,926.3,1027.7,1151.1,750.0,5.0,405.5,403.0,3002.9,2002.2,433.3
15/06/2019 05:00:00,0.0,280.1,99.2,336.2,922.1,1022.8,1162.5,750.0,5.0,400.1,395.7,2990.0,2004.3,205.0
15/06/2019 06:00:00,0.0,278.9,98.8,338.4,933.1,1027.2,1171.2,750.0,5.0,406.8,404.0,2972.9,2003.5,189.9
15/06/2019 07:00:00,0.0,278.9,98.4,339.1,938.8,1015.4,1185.5,750.0,5.0,408.0,407.3,2949.8,2003.7,215.8
15/06/2019 08:00:00,0.0,279.0,98.4,340.7,942.1,1016.2,1194.8,750.0,5.0,408.5,409.9,2941.1,1997.4,170.8
15/06/2019 09:00:00,0.0,278.2,98.1,349.8,967.3,1021.5,1204.3,1128.9,5.0,433.4,439.3,2932.3,1995.5,246.7
15/06/2019 10:00:00,0.0,257.7,93.3,351.0,963.7,998.9,1191.8,1133.8,4.5,443.3,417.5,2917.7,1993.6,339.2
15/06/2019 11:00:00,0.0,249.9,90.9,348.9,956.6,1000.8,1191.3,1138.5,4.8,475.5,483.4,2911.3,1996.7,218.9
15/06/2019 12:00:00,0.0,250.2,91.5,345.0,951.4,1014.3,1186.4,1189.2,4.7,404.6,384.8,2906.4,1994.7,391.8
15/06/2019 13:00:00,0.0,255.1,93.2,343.8,955.6,1025.5,1168.4,1206.8,5.0,411.4,415.0,2904.8,1998.0,406.1
15/06/2019 14:00:00,0.0,202.3,82.0,384.8,960.0,965.3,1172.8,1124.5,3.7,404.7,307.6,2892.5,1999.4,259.4
15/06/2019 15:00:00,0.0,221.1,83.6,378.0,940.3,869.2,1130.0,1156.5,3.9,368.2,282.2,2911.2,1997.2,372.3
15/06/2019 16:00:00,0.0,262.2,95.9,349.5,947.5,1020.6,1118.3,1287.9,5.0,384.6,376.5,2923.1,1996.1,422.2
15/06/2019 17:00:00,0.0,266.5,97.0,343.8,954.9,1008.8,1167.1,1205.0,5.0,412.6,412.7,2910.3,1998.1,181.1
15/06/2019 18:00:00,0.0,269.5,97.7,346.4,957.4,1004.8,1179.0,1237.6,5.0,416.5,420.1,2908.7,2006.2,300.6
15/06/2019 19:00:00,0.0,270.1,98.1,345.6,922.8,1004.2,1176.0,1211.8,5.0,427.4,429.2,2898.2,2006.3,312.7
15/06/2019 20:00:00,0.0,270.2,98.3,342.9,922.3,1000.1,1168.9,1208.8,5.0,437.8,443.1,2890.6,2006.2,388.3
15/06/2019 21:00:00,0.0,270.8,98.8,344.1,926.4,1012.4,1163.9,1137.7,4.7,428.7,411.2,2886.1,2004.3,267.8
15/06/2019 22:00:00,0.0,273.8,99.7,342.3,921.6,1027.6,1169.3,1232.1,5.0,422.9,424.6,2884.8,2002.6,262.1
15/06/2019 23:00:00,0.0,277.5,100.5,340.5,922.0,1047.1,1158.5,1286.5,5.0,388.8,383.8,2882.7,2003.5,220.3
16/06/2019 00:00:00,0.0,275.0,99.7,341.8,922.3,1026.6,1160.7,1380.2,5.0,386.1,379.5,2899.6,2005.1,323.9
16/06/2019 01:00:00,0.0,275.3,99.9,339.1,900.5,1062.7,1157.4,1455.6,5.0,379.3,374.1,2946.9,2002.8,421.0
16/06/2019 02:00:00,0.0,274.8,100.2,339.0,903.8,1052.2,1146.9,1419.5,5.0,373.5,360.5,2953.9,2004.6,376.6
16/06/2019 03:00:00,0.0,277.5,101.2,340.7,927.9,1013.5,1137.8,1328.0,5.0,354.6,337.8,2936.1,2001.6,436.6
16/06/2019 04:00:00,0.0,290.2,104.1,338.0,929.4,1008.1,1138.0,1297.0,5.0,369.8,357.5,2925.4,2004.4,255.6
16/06/2019 05:00:00,0.0,291.1,105.1,337.9,936.1,994.4,1148.8,1196.1,5.0,382.3,373.5,2902.2,2003.8,316.1
16/06/2019 06:00:00,0.0,286.4,104.4,340.5,938.1,996.0,1153.5,1171.1,5.0,427.3,429.2,2885.0,2003.5,339.9
16/06/2019 07:00:00,0.0,280.5,102.4,341.5,933.7,989.4,1150.6,1212.4,5.0,412.5,411.1,2864.8,2002.4,171.7
