LOGO,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
PRE-HEATER DRAFT PROFILE,,,,,,,,,,,,,,
Hourly Report,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
TAG,A_431FM1_F1,B_431FM2_F1,C_431BE1_JT,D_441FN1_PT01,E_441CN1A_1B_PT01,F_441CN1A_PT03,G_441CN1B_PT03,H_441CN2_PT01,I_441CN3_PT01,J_441CN4_PT01,K_441CN5_PT01,L_451PC1_PT01,M_451PC1_PT03,N_461KL1_PT01
TAG DES,Kiln Feed,Kiln Feed,Kiln Feed BE KW,PH Fan Inlet Pressure,PH O/L DRAFT COMMON POINT,Cylone -1A Gas Outlet Pressure,Cylone -1B Gas outlet Pressure,Cylone -2 Gas Outlet Pressure,Cylone -3 Gas Outlet Pressure,Cyc 4 O/L Draft,Cylone -5 Gas Outlet Pressure,Calciner Outlet Pressure,Calciner Intlet Pressure,Kiln Inlet Pressure
UNIT,tph,tph,Kw,mmWc,mmWc,mmWc,mmWc,mmWc,mmWc,mmWc,mmWc,mmWc,mmWc,mmWc
28/12/2019 02:00:00,287.3,0.1,106.7,-574.8,-473.3,-452.4,-443.8,-367.7,-304.0,-249.0,-212.7,-132.2,-23.9,-25.4
28/12/2019 03:00:00,287.8,0.1,106.7,-553.2,-452.1,-443.2,-423.8,-354.8,-292.3,-239.6,-203.7,-126.4,-30.4,-23.5
28/12/2019 04:00:00,288.5,0.1,108.2,-548.8,-446.1,-445.8,-418.5,-353.8,-286.3,-235.9,-196.9,-118.6,-27.3,-23.4
28/12/2019 05:00:00,288.2,0.1,106.7,-546.1,-445.3,-441.0,-418.5,-352.7,-290.1,-239.2,-203.3,-125.0,-28.3,-20.7
28/12/2019 06:00:00,288.2,0.1,108.2,-556.6,-453.7,-443.9,-426.3,-360.0,-292.2,-241.2,-203.9,-125.9,-26.3,-20.2
28/12/2019 07:00:00,287.9,0.1,106.7,-560.7,-456.6,-447.6,-430.1,-356.6,-293.2,-243.5,-203.0,-124.8,-28.1,-22.1
28/12/2019 08:00:00,289.3,0.1,106.7,-558.4,-451.1,-444.7,-423.8,-355.0,-293.0,-243.3,-206.6,-124.4,-25.8,-21.8
28/12/2019 09:00:00,292.3,0.1,108.2,-556.7,-452.4,-439.4,-426.3,-351.1,-290.6,-237.4,-194.8,-121.6,-23.3,-22.0
28/12/2019 10:00:00,290.5,0.1,106.7,-536.1,-434.7,-438.9,-410.2,-345.8,-288.3,-232.7,-189.7,-115.5,-23.4,-3.5
28/12/2019 11:00:00,288.5,0.1,106.7,-565.8,-461.0,-457.8,-434.7,-358.5,-293.4,-240.0,-192.2,-118.2,-29.5,-21.6
28/12/2019 12:00:00,289.5,0.1,106.7,-576.3,-466.5,-458.2,-442.5,-361.9,-298.5,-241.8,-196.9,-122.7,-29.1,-22.7
28/12/2019 13:00:00,290.8,0.1,106.7,-571.4,-465.7,-454.4,-441.1,-362.9,-295.2,-238.7,-192.3,-119.1,-26.3,-17.7
28/12/2019 14:00:00,290.5,0.1,106.7,-569.8,-468.3,-457.9,-443.5,-365.1,-292.2,-238.5,-193.2,-121.2,-28.7,-14.0
28/12/2019 15:00:00,290.8,0.1,108.2,-575.0,-471.6,-456.7,-446.2,-367.8,-298.4,-238.6,-194.7,-123.4,-28.9,-17.7
28/12/2019 16:00:00,290.9,0.1,108.2,-576.3,-471.8,-462.7,-447.0,-365.3,-301.3,-241.9,-197.6,-128.5,-28.0,-15.9
28/12/2019 17:00:00,289.2,0.1,106.7,-594.0,-487.1,-480.3,-459.6,-383.1,-312.6,-256.2,-212.4,-139.9,-33.3,-16.7
28/12/2019 18:00:00,288.6,0.1,106.7,-600.8,-489.1,-477.5,-459.1,-383.8,-312.8,-254.8,-209.7,-140.6,-25.5,-17.4
28/12/2019 19:00:00,291.1,0.1,108.2,-597.5,-490.4,-480.8,-460.5,-384.5,-314.6,-256.8,-213.3,-140.6,-23.0,-1.1
28/12/2019 20:00:00,294.8,0.1,109.6,-598.0,-487.4,-486.5,-458.0,-383.7,-317.6,-258.2,-221.1,-145.6,-33.4,-35.2
28/12/2019 21:00:00,293.4,0.1,108.2,-607.5,-494.5,-490.0,-467.9,-388.1,-323.0,-261.6,-223.7,-147.2,-31.4,-31.7
28/12/2019 22:00:00,288.0,0.1,106.7,-620.6,-507.8,-498.5,-476.2,-393.1,-323.9,-266.4,-225.6,-149.8,-29.3,-28.4
28/12/2019 23:00:00,288.0,0.1,106.7,-607.3,-493.7,-484.6,-466.0,-387.7,-320.1,-262.9,-224.2,-145.8,-23.5,-30.1
29/12/2019 00:00:00,288.3,0.1,106.7,-596.6,-484.3,-475.3,-457.2,-372.3,-315.7,-256.3,-215.3,-138.2,-23.9,-24.1
29/12/2019 01:00:00,287.3,0.1,106.7,-595.8,-485.7,-481.9,-458.9,-376.6,-308.3,-251.8,-213.2,-138.8,-29.0,-33.3
29/12/2019 02:00:00,286.0,0.1,105.3,-591.2,-481.0,-476.3,-454.7,-379.5,-314.3,-258.2,-219.2,-144.7,-27.3,-27.9
29/12/2019 03:00:00,286.7,0.1,105.3,-590.5,-480.0,-463.7,-454.3,-374.0,-311.9,-252.1,-210.9,-136.4,-18.4,-27.7
29/12/2019 04:00:00,286.3,0.1,105.3,-588.9,-478.1,-468.4,-451.2,-372.3,-307.6,-250.1,-210.2,-135.0,-26.0,-3.9
29/12/2019 05:00:00,278.6,0.1,103.9,-575.7,-469.1,-461.9,-442.8,-365.3,-296.9,-245.7,-207.4,-131.7,-28.6,-28.5
29/12/2019 06:00:00,288.5,0.1,106.7,-580.0,-471.1,-465.2,-446.3,-365.0,-303.7,-247.2,-207.1,-130.2,-24.8,-27.9
29/12/2019 07:00:00,288.2,0.1,108.2,-585.6,-478.9,-476.3,-453.3,-376.1,-309.3,-254.8,-213.9,-135.7,-18.6,-25.9
29/12/2019 08:00:00,287.7,0.1,106.7,-612.7,-497.4,-499.8,-470.5,-384.4,-321.7,-261.4,-221.4,-140.3,-27.0,-22.7
29/12/2019 09:00:00,280.6,0.1,105.3,-640.9,-521.1,-512.0,-490.9,-394.6,-324.2,-268.1,-224.4,-147.8,-30.1,-35.7
29/12/2019 10:00:00,287.7,0.1,106.7,-577.8,-470.7,-469.5,-444.5,-368.9,-303.7,-241.7,-204.5,-129.1,-25.6,-17.7
29/12/2019 11:00:00,287.6,0.1,106.7,-572.9,-463.7,-461.5,-438.1,-362.3,-296.1,-239.9,-198.6,-124.5,-29.4,-13.5
29/12/2019 12:00:00,286.6,0.1,105.3,-419.7,-330.5,-336.2,-313.5,-281.3,-228.0,-185.1,-151.1,-90.9,-18.8,-9.5
29/12/2019 13:00:00,285.7,0.1,105.3,-521.3,-442.8,-429.2,-421.6,-346.0,-288.4,-230.5,-188.8,-118.4,-28.8,-19.7
29/12/2019 14:00:00,287.6,0.1,106.7,-544.6,-444.1,-438.5,-420.6,-351.5,-291.2,-236.6,-198.4,-122.8,-26.3,-20.2
29/12/2019 15:00:00,287.9,0.1,106.7,-532.3,-428.6,-426.1,-405.7,-338.6,-273.7,-220.9,-180.7,-111.3,-25.0,-20.8
29/12/2019 16:00:00,287.5,0.1,106.7,-548.2,-449.8,-446.1,-423.0,-354.8,-291.8,-242.3,-197.2,-123.3,-31.1,-1.2
29/12/2019 17:00:00,288.6,0.1,106.7,-554.9,-456.7,-454.7,-430.7,-367.7,-301.0,-245.2,-207.2,-130.8,-33.9,-27.2
29/12/2019 18:00:00,286.9,0.1,106.7,-582.1,-473.9,-463.5,-447.6,-374.0,-306.7,-250.9,-211.1,-133.8,-31.2,-15.4
29/12/2019 19:00:00,288.2,0.1,106.7,-574.3,-468.0,-460.0,-440.2,-371.4,-305.6,-250.5,-212.0,-134.2,-28.5,-25.5
29/12/2019 20:00:00,288.2,0.1,106.7,-573.8,-467.0,-450.6,-439.8,-372.3,-302.2,-248.9,-204.8,-131.5,-34.0,-18.5
29/12/2019 21:00:00,287.8,0.1,106.7,-577.9,-472.2,-468.2,-444.8,-375.9,-308.7,-251.9,-210.3,-135.9,-30.7,-22.2
29/12/2019 22:00:00,288.6,0.1,106.7,-575.0,-465.7,-466.0,-440.4,-362.4,-302.7,-246.6,-206.0,-128.3,-28.7,-19.0
29/12/2019 23:00:00,287.6,0.1,106.7,-561.9,-451.7,-453.7,-428.0,-357.6,-283.6,-232.0,-193.5,-117.5,-30.2,-19.6
30/12/2019 00:00:00,287.9,0.1,106.7,-580.9,-471.1,-464.6,-444.9,-369.3,-300.6,-242.8,-202.5,-123.3,-26.7,-21.0
30/12/2019 01:00:00,287.5,0.1,106.7,-570.0,-463.7,-455.7,-438.8,-366.7,-295.1,-244.7,-203.8,-129.4,-25.9,-27.7
30/12/2019 02:00:00,287.7,0.1,106.7,-574.1,-467.5,-458.6,-442.0,-368.9,-300.3,-248.7,-207.1,-132.4,-32.3,-20.5
30/12/2019 03:00:00,288.4,0.1,106.7,-565.4,-456.6,-456.8,-430.6,-361.4,-292.8,-237.4,-196.7,-124.1,-26.5,-22.3
30/12/2019 04:00:00,287.7,0.1,106.7,-563.6,-459.9,-448.7,-434.0,-364.3,-297.5,-245.7,-205.2,-128.8,-25.9,-24.0
30/12/2019 05:00:00,287.9,0.1,106.7,-429.2,-373.4,-374.1,-350.2,-296.4,-231.2,-192.3,-157.9,-94.9,-24.4,-14.1
30/12/2019 06:00:00,263.0,0.1,101.0,-413.3,-357.1,-359.4,-335.9,-278.5,-231.0,-189.3,-154.2,-90.7,-18.8,-15.2
30/12/2019 07:00:00,273.5,0.1,103.9,-518.7,-439.0,-440.4,-416.5,-347.8,-282.1,-231.7,-193.1,-120.9,-21.9,-23.3
30/12/2019 08:00:00,286.6,0.1,106.7,-548.8,-443.6,-438.9,-418.7,-349.6,-287.2,-235.8,-195.6,-118.8,-16.4,-19.4
30/12/2019 09:00:00,286.7,0.1,106.7,-575.1,-466.1,-461.5,-439.4,-368.0,-292.2,-241.3,-201.6,-123.0,-24.8,-22.1
30/12/2019 10:00:00,288.9,0.1,106.7,-569.2,-461.1,-449.1,-434.0,-361.3,-292.9,-239.6,-193.8,-119.3,-31.6,-15.4
30/12/2019 11:00:00,292.5,0.1,106.7,-571.8,-463.1,-457.6,-436.1,-360.2,-292.2,-239.8,-196.0,-120.1,-29.4,-19.4
30/12/2019 12:00:00,292.3,0.1,108.2,-582.2,-472.0,-468.8,-446.4,-373.7,-300.5,-245.5,-200.8,-126.6,-28.4,-31.5
30/12/2019 13:00:00,292.3,0.1,108.2,-557.2,-453.2,-442.2,-430.8,-358.2,-290.5,-235.6,-188.1,-114.7,-28.2,-15.1
30/12/2019 14:00:00,292.1,0.1,108.2,-547.1,-445.2,-439.6,-421.7,-355.3,-288.5,-239.2,-195.7,-123.6,-32.2,-20.0
30/12/2019 15:00:00,291.0,0.1,106.7,-453.5,-378.9,-367.7,-358.8,-307.7,-249.4,-203.2,-162.7,-98.1,-24.3,-13.1
30/12/2019 16:00:00,292.9,0.1,108.2,-474.0,-419.3,-421.8,-395.8,-340.5,-271.3,-219.6,-176.3,-110.0,-16.5,-0.9
30/12/2019 17:00:00,292.7,0.1,109.6,-517.0,-453.5,-455.5,-429.4,-362.9,-296.9,-241.4,-199.6,-126.4,-30.3,-20.1
30/12/2019 18:00:00,292.7,0.1,108.2,-557.0,-456.9,-448.8,-430.2,-364.7,-295.8,-244.9,-197.6,-127.8,-21.5,-19.1
30/12/2019 19:00:00,292.9,0.1,108.2,-560.1,-455.8,-452.8,-430.2,-364.1,-294.6,-242.8,-196.2,-125.0,-25.6,-12.7
30/12/2019 20:00:00,292.7,0.1,108.2,-553.1,-447.1,-448.6,-422.9,-356.0,-290.6,-236.7,-193.1,-121.4,-24.8,-12.8
30/12/2019 21:00:00,293.3,0.1,106.7,-562.0,-455.1,-456.5,-431.9,-354.2,-285.1,-234.9,-191.4,-116.6,-28.9,-15.7
30/12/2019 22:00:00,293.6,0.1,108.2,-565.1,-456.7,-456.2,-431.9,-359.2,-292.6,-236.0,-196.7,-117.4,-23.1,-12.9
30/12/2019 23:00:00,294.0,0.1,108.2,-573.1,-463.6,-462.3,-438.2,-362.0,-297.2,-239.7,-198.9,-122.9,-24.3,-14.6
31/12/2019 00:00:00,292.1,0.1,108.2,-590.1,-475.4,-465.2,-451.4,-378.3,-304.1,-247.8,-204.1,-126.1,-26.6,-24.9
31/12/2019 01:00:00,292.1,0.1,108.2,-575.6,-464.7,-465.9,-440.1,-364.9,-299.0,-242.9,-201.9,-125.5,-36.4,-10.8
31/12/2019 02:00:00,292.5,0.1,108.2,-414.8,-345.5,-353.0,-323.9,-269.7,-211.5,-165.9,-138.6,-83.7,-26.5,-13.9
31/12/2019 03:00:00,272.6,0.1,102.5,-415.5,-351.7,-354.6,-331.3,-270.2,-221.3,-170.8,-139.9,-79.9,-20.0,-9.2
31/12/2019 04:00:00,282.3,0.1,105.3,-512.4,-411.5,-402.0,-387.2,-323.5,-262.7,-215.8,-178.6,-110.4,-25.2,-13.7
31/12/2019 05:00:00,291.9,0.1,108.2,-566.8,-458.9,-442.4,-433.1,-365.0,-298.0,-245.7,-207.9,-132.9,-29.9,-20.1
31/12/2019 06:00:00,293.5,0.1,108.2,-584.8,-475.9,-471.6,-449.5,-377.5,-317.0,-257.9,-218.0,-137.2,-22.5,-16.5
31/12/2019 07:00:00,294.4,0.1,109.6,-595.5,-484.2,-471.4,-455.8,-384.6,-317.9,-260.4,-218.9,-139.2,-30.3,-18.8
31/12/2019 08:00:00,293.4,0.1,109.6,-595.3,-484.4,-473.4,-455.2,-384.4,-313.5,-261.0,-222.4,-142.7,-33.3,-19.1
31/12/2019 09:00:00,293.6,0.1,109.6,-568.5,-461.2,-462.7,-434.5,-369.2,-305.8,-251.3,-213.7,-135.1,-21.5,-22.8
31/12/2019 10:00:00,294.0,0.1,109.6,-584.7,-476.3,-468.7,-447.9,-378.2,-311.2,-257.3,-219.7,-140.1,-31.4,-20.7
31/12/2019 11:00:00,292.8,0.1,108.2,-573.1,-468.5,-463.5,-440.6,-372.1,-301.9,-250.7,-213.5,-135.0,-25.2,-17.8
31/12/2019 12:00:00,290.3,0.1,108.2,-570.7,-464.5,-464.0,-437.5,-367.4,-301.8,-250.3,-211.1,-135.7,-27.8,-17.8
31/12/2019 13:00:00,293.3,0.1,108.2,-584.2,-473.8,-468.0,-449.5,-368.1,-306.5,-252.7,-213.4,-134.7,-25.3,-19.4
31/12/2019 14:00:00,289.2,0.1,106.7,-564.7,-460.1,-446.7,-435.4,-370.6,-297.6,-249.1,-206.7,-131.9,-28.9,-13.0
31/12/2019 15:00:00,287.8,0.1,106.7,-556.9,-454.0,-449.6,-427.7,-365.4,-294.9,-238.6,-197.7,-123.9,-24.2,-18.0
31/12/2019 16:00:00,287.7,0.1,106.7,-43.4,13.2,19.9,22.8,25.5,20.5,14.1,7.0,39.6,-3.3,-6.5
31/12/2019 17:00:00,285.7,0.1,106.7,-389.1,-352.0,-346.1,-331.6,-266.7,-215.9,-160.2,-129.9,-78.1,-22.8,-24.2
31/12/2019 18:00:00,294.0,0.1,108.2,-514.6,-461.2,-455.4,-435.7,-367.4,-287.4,-219.0,-189.1,-110.6,-20.7,-26.6
31/12/2019 19:00:00,293.6,0.1,108.2,-551.8,-454.2,-454.9,-427.4,-357.7,-281.7,-216.0,-185.5,-114.7,-31.3,-13.6
31/12/2019 20:00:00,293.6,0.1,108.2,-567.5,-463.4,-458.6,-435.2,-368.2,-294.9,-230.3,-196.3,-117.0,-25.2,-15.8
31/12/2019 21:00:00,292.1,0.1,108.2,-560.2,-452.3,-442.7,-423.8,-361.7,-287.5,-228.9,-192.4,-117.9,-24.3,-11.5
31/12/2019 22:00:00,283.8,0.1,106.7,-552.5,-455.4,-439.3,-427.3,-365.7,-291.1,-234.3,-200.5,-123.4,-24.3,-14.1
31/12/2019 23:00:00,283.7,0.1,106.7,-582.8,-475.9,-471.3,-445.5,-374.3,-300.1,-236.9,-203.8,-123.5,-32.1,-16.5
01/01/2020 00:00:00,284.1,0.1,106.7,-581.1,-472.2,-460.0,-442.2,-375.7,-302.5,-240.3,-207.7,-127.5,-29.1,-18.8
01/01/2020 01:00:00,283.8,0.1,105.3,-574.1,-465.8,-458.4,-435.6,-374.1,-297.8,-240.0,-203.4,-128.3,-29.6,-18.4
01/01/2020 02:00:00,284.0,0.1,106.7,-571.3,-469.8,-456.9,-441.2,-378.8,-306.0,-249.1,-213.7,-134.5,-26.6,-19.0
01/01/2020 03:00:00,284.5,0.1,105.3,-584.8,-478.9,-465.5,-449.7,-383.0,-305.7,-251.2,-215.6,-138.0,-34.7,-17.3
01/01/2020 04:00:00,285.2,0.1,105.3,-587.2,-474.7,-467.0,-444.7,-388.5,-312.7,-249.9,-212.6,-137.4,-22.5,-18.8
01/01/2020 05:00:00,283.5,0.1,106.7,-576.2,-465.7,-458.2,-436.8,-371.5,-295.1,-240.4,-202.8,-128.2,-31.0,-20.0
01/01/2020 06:00:00,284.5,0.1,106.7,-566.6,-463.5,-459.8,-435.1,-371.8,-295.9,-241.2,-203.1,-131.1,-29.3,-12.4
01/01/2020 07:00:00,291.5,0.1,108.2,-578.2,-470.3,-460.1,-440.0,-377.0,-307.4,-252.0,-216.7,-137.9,-29.3,-14.3
01/01/2020 08:00:00,293.9,0.1,109.6,-598.3,-488.0,-480.2,-457.5,-391.6,-318.0,-258.0,-225.0,-143.1,-33.5,-15.5
01/01/2020 09:00:00,290.4,0.1,108.2,-580.2,-468.9,-465.4,-438.6,-378.5,-297.4,-237.7,-201.4,-120.5,-32.8,-7.1
01/01/2020 10:00:00,293.4,0.1,108.2,-578.7,-471.7,-462.6,-441.2,-375.0,-305.7,-245.4,-212.7,-137.4,-30.7,-24.7
01/01/2020 11:00:00,293.3,0.1,108.2,-571.8,-466.9,-463.8,-437.0,-376.5,-306.1,-251.0,-220.1,-142.3,-31.0,-33.9
01/01/2020 12:00:00,288.3,0.1,108.2,-554.0,-451.1,-441.6,-424.5,-353.6,-292.4,-233.8,-204.6,-128.7,-19.7,-12.1
01/01/2020 13:00:00,288.9,0.1,106.7,-544.4,-450.9,-437.1,-421.9,-355.0,-293.7,-239.4,-203.4,-129.2,-27.3,-9.6
01/01/2020 14:00:00,287.1,0.1,106.7,-538.1,-439.3,-427.7,-413.8,-350.5,-282.5,-226.3,-196.0,-121.8,-19.5,-4.9
01/01/2020 15:00:00,285.6,0.1,105.3,-544.8,-444.9,-426.2,-417.2,-354.4,-284.3,-228.8,-191.6,-119.8,-20.4,-8.3
01/01/2020 16:00:00,280.8,0.1,105.3,-546.0,-446.2,-434.7,-416.0,-359.0,-287.6,-231.7,-192.1,-121.3,-25.6,-21.8
01/01/2020 17:00:00,284.8,0.1,106.7,-554.0,-449.7,-441.9,-420.1,-361.0,-294.3,-237.3,-199.8,-130.1,-24.9,-18.1
01/01/2020 18:00:00,293.6,0.1,109.6,-562.7,-461.0,-454.5,-432.3,-370.7,-297.4,-244.0,-211.5,-135.1,-31.6,-16.0
01/01/2020 19:00:00,287.7,0.1,106.7,-555.4,-453.9,-447.2,-426.4,-363.7,-291.9,-235.6,-204.9,-130.0,-32.6,-16.7
01/01/2020 20:00:00,287.0,0.1,106.7,-5.9,47.4,53.6,57.5,53.9,35.0,33.2,18.9,51.0,-1.4,5.2
01/01/2020 21:00:00,0.1,0.1,0.0,-1.4,55.6,61.7,64.8,60.9,41.1,39.2,23.6,54.7,-4.3,7.1
01/01/2020 22:00:00,0.1,0.1,0.0,-13.1,52.5,58.9,61.8,58.2,39.4,36.2,21.7,51.7,-6.7,7.4
01/01/2020 23:00:00,158.0,0.1,115.3,-13.5,53.0,58.8,62.2,59.5,41.2,37.4,23.0,52.2,-8.2,6.6
01/02/2020 00:00:00,196.8,0.1,82.5,-12.1,56.2,74.0,64.7,63.4,44.2,40.8,24.8,58.0,1.2,7.3
01/02/2020 01:00:00,152.1,0.1,69.7,-13.9,50.9,60.1,60.2,58.0,37.2,37.4,20.3,52.4,-2.7,3.3
01/02/2020 02:00:00,201.7,0.1,84.0,-211.9,-160.8,-156.7,-143.4,-121.1,-81.3,-69.9,-51.7,-14.4,-7.3,-5.3
01/02/2020 03:00:00,212.1,0.1,85.4,-311.4,-257.4,-254.6,-236.9,-198.8,-134.2,-114.1,-89.1,-42.9,-14.6,-8.9
01/02/2020 04:00:00,264.8,0.1,101.0,-404.7,-343.3,-346.7,-320.4,-271.0,-191.7,-172.7,-135.2,-84.1,-18.1,-7.3
01/02/2020 05:00:00,273.6,0.1,103.9,-513.7,-452.1,-457.0,-428.4,-358.6,-262.3,-220.3,-176.5,-113.7,-27.8,-17.3
01/02/2020 06:00:00,274.2,0.1,103.9,-585.4,-498.1,-486.7,-467.1,-390.6,-286.9,-238.7,-195.3,-125.3,-29.4,-16.5
01/02/2020 07:00:00,283.9,0.1,105.3,-609.9,-501.8,-488.6,-470.4,-393.1,-312.5,-249.2,-197.3,-127.5,-28.0,-19.2
01/02/2020 08:00:00,293.9,0.1,109.6,-572.2,-467.3,-460.1,-432.4,-372.8,-296.2,-241.2,-193.4,-121.7,-27.6,-13.1
01/02/2020 09:00:00,293.0,0.1,108.2,-556.2,-452.7,-440.5,-420.0,-353.8,-285.3,-229.2,-182.2,-108.5,-22.7,-1.2
01/02/2020 10:00:00,293.0,0.1,108.2,-576.9,-470.9,-464.5,-434.1,-374.3,-294.1,-239.5,-191.5,-111.3,-18.1,-26.5
01/02/2020 11:00:00,294.3,0.1,108.2,-571.4,-465.6,-446.8,-429.3,-366.6,-285.3,-231.3,-184.2,-108.5,-23.1,-34.2
01/02/2020 12:00:00,288.5,0.1,106.7,-567.6,-461.6,-451.4,-424.5,-366.2,-285.7,-234.5,-189.7,-112.0,-25.7,-22.4
01/02/2020 13:00:00,294.6,0.1,108.2,-558.5,-457.6,-442.6,-423.0,-362.9,-287.3,-233.3,-185.6,-110.1,-20.9,-17.2
01/02/2020 14:00:00,293.7,0.1,108.2,-558.8,-457.9,-447.7,-422.8,-367.2,-290.3,-234.8,-189.0,-114.2,-25.6,-22.1
01/02/2020 15:00:00,282.6,0.1,106.7,-532.9,-435.0,-432.1,-401.3,-347.7,-275.8,-223.8,-176.4,-110.3,-24.6,-19.9
01/02/2020 16:00:00,278.1,0.1,103.9,-528.0,-428.8,-416.0,-394.5,-342.5,-265.0,-216.2,-167.6,-102.5,-19.1,-14.0
01/02/2020 17:00:00,279.6,0.1,105.3,-500.0,-397.6,-401.3,-358.0,-337.5,-254.1,-206.7,-166.6,-102.3,-25.4,-28.7
01/02/2020 18:00:00,283.2,0.1,106.7,-569.6,-467.5,-458.3,-432.1,-373.3,-289.2,-235.9,-186.8,-112.6,-26.1,-30.1
01/02/2020 19:00:00,281.9,0.1,105.3,-545.6,-445.5,-432.6,-411.3,-357.1,-273.3,-225.3,-173.5,-109.1,-23.0,-26.5
01/02/2020 20:00:00,290.6,0.1,108.2,-551.6,-450.0,-445.1,-416.9,-358.6,-281.5,-230.0,-183.3,-113.3,-19.3,-31.0
01/02/2020 21:00:00,293.5,0.1,108.2,-587.1,-476.9,-469.1,-439.9,-381.3,-300.1,-242.6,-194.8,-120.8,-30.1,-32.1
01/02/2020 22:00:00,294.0,0.1,108.2,-581.6,-473.4,-472.7,-439.8,-376.6,-300.6,-244.7,-201.2,-121.6,-25.1,-29.5
01/02/2020 23:00:00,290.2,0.1,108.2,-549.2,-447.5,-444.6,-415.8,-359.4,-282.1,-230.7,-186.7,-109.5,-20.9,-28.2
01/03/2020 00:00:00,285.0,0.1,105.3,-548.5,-448.3,-436.0,-416.6,-359.5,-278.4,-231.2,-186.0,-115.1,-19.1,-18.0
01/03/2020 01:00:00,287.0,0.1,106.7,-550.2,-448.2,-438.4,-416.3,-358.9,-282.3,-231.4,-187.4,-115.4,-20.6,-19.7
01/03/2020 02:00:00,286.4,0.1,106.7,-560.6,-456.8,-443.1,-425.0,-363.8,-288.1,-234.3,-192.0,-116.3,-25.2,-23.5
01/03/2020 03:00:00,287.3,0.1,106.7,-556.6,-453.2,-444.5,-421.9,-360.0,-282.7,-233.4,-190.8,-113.9,-27.2,-16.0
01/03/2020 04:00:00,292.4,0.1,108.2,-562.7,-457.0,-446.6,-423.8,-369.4,-295.5,-239.9,-195.2,-119.3,-24.6,-32.4
01/03/2020 05:00:00,287.2,0.1,105.3,-555.2,-455.4,-440.6,-422.3,-364.4,-288.5,-236.1,-192.9,-116.6,-20.3,-37.0
01/03/2020 06:00:00,276.7,0.1,103.9,-558.8,-454.9,-447.0,-422.2,-361.2,-286.8,-236.7,-192.0,-121.2,-24.9,-41.5
01/03/2020 07:00:00,263.3,0.1,102.5,-515.1,-418.9,-413.9,-389.9,-341.7,-266.8,-221.1,-178.5,-113.2,-19.0,-33.1
01/03/2020 08:00:00,266.8,0.1,102.5,-501.9,-404.8,-395.0,-374.0,-329.2,-251.6,-210.9,-169.4,-105.1,-17.1,-22.8
01/03/2020 09:00:00,277.0,0.1,103.9,-528.3,-431.1,-423.4,-398.0,-342.7,-269.3,-219.6,-176.0,-107.5,-23.9,-22.0
01/03/2020 10:00:00,277.4,0.1,103.9,-532.0,-431.8,-424.0,-398.4,-341.4,-270.7,-220.8,-176.6,-105.2,-15.9,-23.5
01/03/2020 11:00:00,276.7,0.1,103.9,-535.6,-436.9,-428.2,-401.8,-349.8,-268.5,-221.3,-176.8,-104.9,-25.4,-0.8
01/03/2020 12:00:00,279.5,0.1,105.3,-555.5,-451.0,-436.9,-418.4,-360.8,-284.4,-229.9,-183.7,-110.2,-24.5,-30.2
01/03/2020 13:00:00,280.8,0.1,105.3,-550.8,-452.7,-444.8,-421.6,-361.0,-279.8,-231.4,-183.9,-115.3,-26.9,-28.0
01/03/2020 14:00:00,282.6,0.1,106.7,-565.3,-461.2,-452.6,-430.7,-367.7,-289.8,-234.1,-187.4,-116.2,-26.1,-31.5
01/03/2020 15:00:00,284.8,0.1,106.7,-557.1,-456.7,-443.4,-421.2,-365.3,-289.9,-235.8,-190.0,-115.8,-26.3,-29.7
01/03/2020 16:00:00,282.7,0.1,106.7,-546.9,-446.4,-443.3,-413.6,-359.7,-280.7,-233.3,-189.2,-115.1,-26.0,-30.0
01/03/2020 17:00:00,283.5,0.1,106.7,-561.1,-456.5,-449.3,-422.8,-365.0,-289.5,-237.5,-194.1,-117.3,-20.3,-28.2
01/03/2020 18:00:00,288.3,0.1,106.7,-558.4,-453.5,-436.8,-419.0,-363.6,-285.4,-234.7,-189.7,-115.5,-27.5,-23.1
01/03/2020 19:00:00,290.5,0.1,108.2,-553.1,-451.0,-438.7,-417.3,-361.0,-285.7,-232.2,-185.3,-112.5,-26.6,-20.3
01/03/2020 20:00:00,283.4,0.1,105.3,-560.9,-456.9,-444.4,-425.3,-361.2,-284.0,-232.0,-187.3,-113.1,-24.7,-16.1
01/03/2020 21:00:00,281.1,0.1,105.3,-566.3,-460.6,-447.4,-429.1,-361.5,-289.6,-234.1,-190.8,-112.4,-24.5,-14.5
01/03/2020 22:00:00,282.0,0.1,105.3,-561.4,-461.0,-455.9,-427.8,-366.4,-292.2,-237.9,-195.1,-120.0,-20.1,-18.6
01/03/2020 23:00:00,278.9,0.1,103.9,-555.8,-455.3,-440.4,-423.3,-359.3,-287.2,-234.1,-190.9,-113.4,-26.6,-25.7
01/04/2020 00:00:00,278.2,0.1,103.9,-550.6,-449.8,-433.8,-419.7,-353.5,-286.6,-234.0,-191.2,-120.3,-21.4,-26.4
01/04/2020 01:00:00,276.6,0.1,103.9,-539.5,-441.2,-433.9,-413.5,-354.6,-284.9,-232.5,-192.9,-121.3,-18.8,-34.0
