LOGO,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Pre-Heater Fan Performance Profile,,,,,,,,,,,,,,
Hourly Report,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
TAG,A_431FM1_F1,B_431FM2_F1,C_431BE1_JT,D_481FM3_FI,E_481FM1_FI,F_481FM2_FI,G_441FN1_TT01,H_441FN1_PT01,I_441FN1_TT02,J_441CN1A_1B_PT01,K_461KL1_PT01,L_441FN1_SZ,M_441FN1_KW_EM,N_441FN1_SPC_POWER
TAG DES,Kiln Feed,Kiln Feed,Kiln Feed BE KW,Kiln  COAL TPH,PC COAL TPH,PC COAL FIRING,PH FAN I/L TEMP,PH Fan Inlet Pressure (PT),PH Fan O/L Temp,PH Fan Outlet DRAFT,Kiln Inlet Pressure (PT),PH Fan speed,PH Fan power EM,PH SPECIFIC POWER
UNIT,tph,tph,Kw,tph,tph,TPH,°C,mmWc,°C,mmWc,mmWc,rpm,Kw,Kw/T Clk
03/06/2020 16:00:00,0.0,264.9,98.1,7.1,10.0,0.0,188.9,-662.1,189.5,-543.1,-31.5,778.5,1141.4,4.7
03/06/2020 17:00:00,0.0,236.3,90.9,7.7,9.0,0.0,190.8,-550.6,231.3,-465.0,-33.5,740.0,952.6,4.7
03/06/2020 18:00:00,0.0,228.0,89.4,7.5,8.6,0.0,253.6,-487.7,334.5,-421.8,-32.5,766.1,958.4,4.8
03/06/2020 19:00:00,0.0,241.3,92.9,7.5,8.5,0.0,257.4,-560.9,288.4,-475.8,-36.1,796.3,1105.7,4.9
03/06/2020 20:00:00,0.0,250.1,94.6,7.5,9.0,0.0,201.5,-603.3,203.0,-484.9,-33.3,743.3,1002.2,4.6
03/06/2020 21:00:00,0.0,255.1,95.8,7.5,9.6,0.0,192.3,-592.7,197.9,-478.7,-28.2,728.5,954.3,4.4
03/06/2020 22:00:00,0.0,261.0,97.4,7.2,10.1,0.0,189.6,-601.8,195.1,-488.6,-28.3,730.7,962.5,4.4
03/06/2020 23:00:00,0.0,261.0,97.3,6.6,10.0,0.0,187.0,-579.8,194.9,-472.8,-36.7,710.2,886.0,4.2
03/07/2020 00:00:00,0.0,261.1,98.1,7.0,10.6,0.0,184.1,-552.4,182.2,-449.1,-44.6,691.6,822.2,4.0
03/07/2020 01:00:00,0.0,264.8,100.2,7.2,11.0,0.0,185.2,-546.1,183.2,-442.0,-42.7,691.9,817.3,3.9
03/07/2020 02:00:00,0.0,273.0,102.4,7.2,11.6,0.0,188.0,-559.3,187.8,-452.9,-41.6,699.2,841.7,3.9
03/07/2020 03:00:00,0.0,280.5,104.4,7.2,11.3,0.0,187.1,-598.6,183.3,-490.0,-44.8,720.9,924.8,4.0
03/07/2020 04:00:00,0.0,281.1,104.7,7.2,11.3,0.0,186.3,-608.4,183.5,-499.1,-42.9,728.1,947.5,4.0
03/07/2020 05:00:00,0.0,281.3,104.7,7.2,11.3,0.0,186.2,-608.6,193.8,-499.0,-42.0,728.2,949.5,4.0
03/07/2020 06:00:00,0.0,281.2,105.0,7.2,11.1,0.0,186.5,-623.2,193.9,-511.3,-46.7,739.7,993.2,4.1
03/07/2020 07:00:00,0.0,281.4,105.5,7.2,11.1,0.0,187.9,-613.8,188.8,-502.7,-38.1,733.0,970.4,4.1
03/07/2020 08:00:00,0.0,283.1,105.8,7.1,11.2,0.0,187.9,-618.5,188.8,-508.2,-38.4,734.1,974.6,4.1
03/07/2020 09:00:00,0.0,281.2,104.7,7.2,11.1,0.0,188.9,-616.8,190.1,-506.1,-36.8,737.6,986.8,4.1
03/07/2020 10:00:00,0.0,281.9,104.8,7.2,10.5,0.0,192.0,-604.8,192.2,-500.8,-42.3,737.6,991.1,4.1
03/07/2020 11:00:00,0.0,283.2,104.8,7.2,10.4,0.0,195.2,-591.1,203.2,-502.1,-45.9,743.5,998.8,4.1
03/07/2020 12:00:00,0.0,284.5,104.1,7.3,10.5,0.0,202.6,-617.1,198.9,-514.0,-49.4,748.3,1023.2,4.1
03/07/2020 13:00:00,0.0,285.2,104.4,7.3,10.6,0.0,194.4,-615.5,184.3,-508.8,-49.0,738.9,998.0,4.1
03/07/2020 14:00:00,0.0,285.2,104.6,7.4,10.6,0.0,197.7,-601.3,188.7,-499.9,-45.1,732.0,967.0,4.0
03/07/2020 15:00:00,0.0,285.3,104.4,7.4,10.5,0.0,190.2,-605.7,187.0,-497.8,-43.8,729.5,963.8,4.0
03/07/2020 16:00:00,0.0,285.3,104.4,7.5,10.2,0.0,186.0,-607.2,184.7,-499.6,-45.1,727.9,958.3,4.0
03/07/2020 17:00:00,0.0,285.2,104.4,7.5,10.5,0.0,186.1,-606.9,187.2,-499.1,-45.3,729.5,961.0,4.0
03/07/2020 18:00:00,0.0,285.2,104.5,7.6,10.7,0.0,186.4,-610.5,186.8,-502.6,-46.5,732.0,971.0,4.0
03/07/2020 19:00:00,0.0,285.2,104.5,7.7,10.7,0.0,187.0,-599.5,189.2,-493.7,-47.0,722.4,933.9,3.9
03/07/2020 20:00:00,0.0,285.4,104.3,7.5,10.7,0.0,184.7,-588.3,185.4,-484.8,-43.9,710.6,896.6,3.8
03/07/2020 21:00:00,0.0,285.2,104.4,7.5,10.9,0.0,184.1,-596.4,186.3,-490.1,-43.8,717.9,922.0,3.9
03/07/2020 22:00:00,0.0,285.4,104.2,7.5,11.1,0.0,185.2,-600.5,184.5,-493.7,-44.9,721.5,933.6,3.9
03/07/2020 23:00:00,0.0,285.2,104.4,7.5,11.0,0.0,185.7,-598.6,184.5,-491.5,-46.3,722.1,933.9,3.9
03/08/2020 00:00:00,0.0,285.5,104.4,7.6,10.8,0.0,185.7,-598.7,191.3,-491.0,-49.3,722.0,937.0,3.9
03/08/2020 01:00:00,0.0,285.1,104.9,7.7,10.8,0.0,185.1,-600.0,182.6,-492.6,-48.4,722.0,934.3,3.9
03/08/2020 02:00:00,0.0,285.4,105.2,7.5,11.1,0.0,185.3,-599.2,182.3,-491.6,-44.6,722.0,936.8,3.9
03/08/2020 03:00:00,0.0,285.3,105.0,7.3,11.1,0.0,186.4,-598.0,180.9,-489.7,-43.7,722.1,937.3,3.9
03/08/2020 04:00:00,0.0,285.0,105.0,7.4,10.8,0.0,185.9,-598.6,181.2,-489.9,-42.6,722.1,934.6,3.9
03/08/2020 05:00:00,0.0,285.1,104.9,7.4,10.9,0.0,185.3,-598.5,180.5,-489.3,-43.1,722.1,937.5,3.9
03/08/2020 06:00:00,0.0,284.9,105.1,7.4,11.0,0.0,184.7,-601.3,178.7,-491.8,-42.2,722.0,939.0,4.0
03/08/2020 07:00:00,0.0,285.1,105.5,7.4,11.4,0.0,185.1,-607.3,184.0,-495.7,-44.7,727.4,960.1,4.0
03/08/2020 08:00:00,0.0,285.4,105.4,7.5,11.1,0.0,185.4,-607.6,180.6,-496.9,-44.9,725.9,955.2,4.0
03/08/2020 09:00:00,0.0,283.1,104.5,7.5,11.2,0.0,186.9,-613.9,183.2,-503.8,-55.3,732.6,981.5,4.1
03/08/2020 10:00:00,0.0,285.3,104.8,7.5,11.8,0.0,185.8,-606.2,184.8,-497.8,-56.4,726.1,960.2,4.0
03/08/2020 11:00:00,0.0,285.1,104.4,7.3,11.8,0.0,186.2,-605.8,187.1,-498.1,-55.9,726.2,957.4,4.0
03/08/2020 12:00:00,0.0,285.2,104.3,7.2,11.9,0.0,185.8,-600.8,179.6,-494.3,-54.7,722.0,938.7,4.0
03/08/2020 13:00:00,0.0,285.5,104.3,7.2,12.0,0.0,185.9,-600.3,181.3,-493.5,-54.8,722.0,938.1,3.9
03/08/2020 14:00:00,0.0,285.3,104.3,7.1,12.3,0.0,186.6,-597.3,187.3,-490.7,-51.7,721.2,933.1,3.9
03/08/2020 15:00:00,0.0,290.1,105.8,7.3,12.1,0.0,188.0,-622.6,188.6,-511.9,-52.9,739.2,997.5,4.0
03/08/2020 16:00:00,0.0,291.2,106.1,7.4,12.1,0.0,188.8,-623.3,189.9,-512.2,-54.4,739.6,1001.6,4.0
03/08/2020 17:00:00,0.0,294.3,107.0,7.4,12.3,0.0,189.3,-628.9,191.1,-517.4,-50.5,745.1,1026.7,4.0
03/08/2020 18:00:00,0.0,295.5,107.4,7.4,12.2,0.0,188.7,-636.6,192.3,-524.4,-46.3,750.6,1043.8,4.0
03/08/2020 19:00:00,0.0,295.4,107.8,7.3,12.5,0.0,188.4,-632.5,193.2,-520.7,-45.5,748.0,1034.5,4.0
03/08/2020 20:00:00,0.0,295.3,107.7,7.2,12.8,0.0,188.8,-619.1,192.4,-508.4,-43.7,739.6,1001.5,3.9
03/08/2020 21:00:00,0.0,295.7,107.6,7.1,13.2,0.0,189.5,-621.9,195.5,-510.2,-45.6,742.7,1013.5,4.0
03/08/2020 22:00:00,0.0,295.6,107.5,7.4,13.9,0.0,188.9,-624.1,190.9,-512.4,-44.2,742.4,1012.4,4.0
03/08/2020 23:00:00,0.0,295.7,107.5,7.4,13.7,0.0,188.3,-624.7,190.6,-512.2,-41.7,742.4,1014.8,4.0
03/09/2020 00:00:00,0.0,295.5,107.1,7.3,13.5,0.0,189.3,-624.7,187.3,-511.6,-42.3,742.4,1012.9,4.0
03/09/2020 01:00:00,0.0,295.3,107.0,7.2,13.2,0.0,189.7,-622.3,185.7,-509.4,-43.2,742.4,1012.6,4.0
03/09/2020 02:00:00,0.0,295.0,107.2,7.2,13.2,0.0,189.5,-623.3,183.3,-510.1,-41.4,742.4,1010.9,4.0
03/09/2020 03:00:00,0.0,295.5,107.5,7.2,13.2,0.0,189.2,-621.7,183.4,-508.2,-39.8,742.4,1010.1,4.0
03/09/2020 04:00:00,0.0,295.2,107.4,7.1,13.3,0.0,189.0,-622.7,180.2,-509.0,-39.1,742.3,1007.8,4.0
03/09/2020 05:00:00,0.0,295.1,107.3,7.0,13.4,0.0,189.2,-620.5,181.2,-506.8,-40.7,742.2,1010.7,4.0
03/09/2020 06:00:00,0.0,300.5,108.4,7.0,13.6,0.0,188.9,-620.2,180.4,-507.3,-39.0,742.4,1014.7,3.9
03/09/2020 07:00:00,0.0,300.8,108.9,6.9,13.5,0.0,186.4,-619.3,175.4,-507.3,-38.2,742.4,1012.8,3.9
03/09/2020 08:00:00,0.0,295.6,106.7,6.9,13.5,0.0,187.5,-617.3,180.9,-504.4,-38.3,747.9,1039.6,4.1
03/09/2020 09:00:00,0.0,295.4,107.2,7.0,13.1,0.0,181.9,-631.0,171.6,-518.4,-38.0,758.1,1098.2,4.2
03/09/2020 10:00:00,0.0,296.8,107.0,6.9,12.9,0.0,179.3,-632.2,176.8,-520.5,-43.1,750.3,1046.0,4.0
03/09/2020 11:00:00,0.0,299.5,107.1,6.6,13.2,0.0,185.2,-664.0,185.1,-546.8,-47.9,776.4,1145.0,4.2
03/09/2020 12:00:00,0.0,289.4,102.8,7.3,11.8,0.0,191.3,-643.6,188.4,-533.2,-56.0,754.1,1062.1,4.2
03/09/2020 13:00:00,0.0,278.9,101.2,7.5,10.4,0.0,189.7,-578.5,199.4,-489.2,-44.5,731.0,948.0,4.0
03/09/2020 14:00:00,0.0,276.8,100.8,7.5,10.0,0.0,195.3,-596.3,226.2,-517.8,-45.4,779.4,1099.6,4.4
03/09/2020 15:00:00,0.0,268.1,98.5,7.5,9.8,0.0,197.9,-594.2,182.5,-489.0,-44.9,731.4,951.8,4.2
03/09/2020 16:00:00,0.0,255.2,95.4,7.5,9.5,0.0,186.0,-554.3,177.3,-452.6,-35.2,700.3,850.5,4.2
03/09/2020 17:00:00,0.0,271.2,99.9,7.5,10.2,0.0,184.3,-580.1,178.0,-477.4,-38.2,714.1,895.7,4.0
03/09/2020 18:00:00,0.0,271.5,99.8,7.5,9.6,0.0,182.4,-561.0,178.2,-462.1,-39.1,699.3,844.0,3.9
03/09/2020 19:00:00,0.0,271.3,99.8,7.5,10.1,0.0,180.7,-564.1,175.1,-465.3,-36.8,697.8,839.9,3.9
03/09/2020 20:00:00,0.0,271.2,99.9,7.7,10.4,0.0,181.7,-556.9,179.1,-456.1,-35.6,697.7,836.7,3.9
03/09/2020 21:00:00,0.0,271.3,99.4,7.5,10.6,0.0,185.0,-551.3,182.7,-452.6,-35.6,693.1,821.4,3.8
03/09/2020 22:00:00,0.0,274.3,100.3,7.5,10.9,0.0,183.8,-554.5,178.2,-453.7,-32.0,695.8,838.8,3.9
03/09/2020 23:00:00,0.0,279.9,101.1,7.5,11.0,0.0,185.4,-577.8,176.9,-472.2,-46.8,714.2,898.5,3.9
03/10/2020 00:00:00,0.0,285.3,103.2,7.4,11.4,0.0,186.4,-583.1,174.8,-476.3,-44.8,717.5,909.3,3.9
03/10/2020 01:00:00,0.0,286.5,103.5,7.3,12.0,0.0,187.8,-600.9,169.9,-493.1,-33.8,729.6,949.6,3.9
03/10/2020 02:00:00,0.0,292.4,104.7,6.9,12.7,0.0,187.5,-624.2,168.0,-514.0,-27.1,743.5,1001.8,4.0
03/10/2020 03:00:00,0.0,294.3,105.4,6.8,12.7,0.0,187.9,-623.1,170.1,-513.3,-26.9,742.8,1000.3,3.9
03/10/2020 04:00:00,0.0,292.4,104.8,7.0,12.5,0.0,188.4,-622.1,181.3,-512.3,-28.8,743.5,1001.0,4.0
03/10/2020 05:00:00,0.0,293.1,105.1,7.0,12.4,0.0,188.3,-629.1,184.3,-520.2,-30.6,745.7,1008.3,4.0
03/10/2020 06:00:00,0.0,291.5,104.7,7.5,11.8,0.0,187.2,-633.8,178.7,-523.8,-34.0,747.6,1018.7,4.0
03/10/2020 07:00:00,0.0,291.5,105.2,7.6,11.2,0.0,184.8,-634.1,175.0,-524.1,-36.4,745.4,1012.7,4.0
03/10/2020 08:00:00,0.0,291.2,105.3,8.0,11.5,0.0,183.6,-637.2,172.9,-526.1,-33.9,748.2,1034.5,4.1
03/10/2020 09:00:00,0.0,282.7,102.6,8.2,11.0,0.0,184.2,-622.9,172.6,-513.7,-37.5,740.7,1002.0,4.1
03/10/2020 10:00:00,0.0,281.4,102.2,7.6,10.7,0.0,182.8,-584.0,174.4,-482.2,-50.1,711.9,895.8,3.9
03/10/2020 11:00:00,0.0,281.3,103.2,7.5,10.8,0.0,191.0,-561.4,195.1,-483.1,-49.3,720.7,913.6,3.9
03/10/2020 12:00:00,0.0,281.3,103.4,7.5,10.4,0.0,208.5,-553.5,208.1,-483.2,-42.3,727.9,923.8,3.9
03/10/2020 13:00:00,0.0,281.2,103.2,7.5,10.4,0.0,212.7,-553.7,207.3,-483.6,-40.8,727.9,923.6,3.9
03/10/2020 14:00:00,0.0,281.1,103.2,7.6,10.6,0.0,211.3,-553.8,212.8,-483.7,-41.1,726.8,919.3,3.9
03/10/2020 15:00:00,0.0,281.3,103.3,7.5,10.6,0.0,190.9,-584.4,187.8,-484.5,-39.3,716.2,902.1,3.9
03/10/2020 16:00:00,0.0,285.7,104.8,7.5,11.3,0.0,190.8,-600.6,192.5,-501.5,-39.2,730.4,951.9,3.9
03/10/2020 17:00:00,0.0,292.3,106.5,7.3,12.4,0.0,185.4,-615.2,188.7,-510.7,-44.6,738.1,984.8,3.9
03/10/2020 18:00:00,0.0,291.4,106.6,7.5,12.5,0.0,186.9,-608.1,190.9,-501.1,-43.7,738.1,976.5,3.9
03/10/2020 19:00:00,0.0,296.5,106.0,7.5,13.1,0.0,188.7,-627.6,193.4,-519.0,-40.0,747.9,1018.0,4.0
03/10/2020 20:00:00,0.0,301.1,107.0,7.2,13.5,0.0,186.8,-639.1,192.6,-528.8,-37.3,754.5,1043.7,3.9
03/10/2020 21:00:00,0.0,301.6,106.8,6.8,13.8,0.0,187.7,-649.0,193.4,-537.2,-30.6,761.2,1073.4,4.0
03/10/2020 22:00:00,0.0,301.6,107.1,6.8,13.5,0.0,189.5,-629.3,196.9,-527.7,-29.9,750.9,1027.3,3.9
03/10/2020 23:00:00,0.0,301.9,107.1,6.6,13.4,0.0,186.4,-638.1,188.3,-531.0,-29.9,748.3,1023.4,3.9
03/11/2020 00:00:00,0.0,301.4,106.8,6.5,13.5,0.0,183.8,-626.5,194.1,-528.7,-33.3,751.5,1031.3,3.9
03/11/2020 01:00:00,0.0,301.3,106.7,6.4,13.6,0.0,184.7,-648.0,193.3,-538.5,-32.7,757.4,1055.4,4.0
03/11/2020 02:00:00,0.0,300.2,106.6,6.5,13.5,0.0,184.9,-646.5,189.9,-536.9,-27.8,755.2,1053.8,4.0
03/11/2020 03:00:00,0.0,301.5,106.9,6.7,13.4,0.0,184.6,-645.4,190.3,-536.8,-26.8,754.0,1045.8,3.9
03/11/2020 04:00:00,0.0,301.5,107.1,6.6,13.5,0.0,186.3,-642.4,192.3,-533.0,-28.4,754.5,1044.6,3.9
03/11/2020 05:00:00,0.0,301.2,107.1,6.7,13.2,0.0,185.1,-653.7,190.0,-544.2,-28.8,758.4,1059.7,4.0
03/11/2020 06:00:00,0.0,301.9,107.0,6.8,13.5,0.0,183.9,-650.7,188.3,-542.0,-25.4,753.6,1046.3,3.9
03/11/2020 07:00:00,0.0,301.4,107.3,6.8,13.8,0.0,183.2,-636.2,187.1,-528.1,-23.8,746.1,1016.2,3.9
03/11/2020 08:00:00,0.0,232.8,88.6,5.9,9.8,0.0,194.6,-452.2,207.2,-374.3,-19.5,621.0,701.3,184.9
03/11/2020 09:00:00,0.0,268.6,100.1,6.5,12.4,0.0,206.1,-577.4,207.2,-486.3,-24.9,731.2,942.5,4.2
03/11/2020 10:00:00,0.0,298.4,107.0,6.7,13.4,0.0,201.6,-617.4,217.4,-541.6,-26.8,770.4,1096.7,4.1
03/11/2020 11:00:00,0.0,301.4,107.6,6.5,13.2,0.0,211.8,-628.4,217.1,-546.8,-27.6,773.7,1104.2,4.0
03/11/2020 12:00:00,0.0,301.5,107.6,6.5,13.0,0.0,197.8,-668.7,192.3,-557.1,-29.6,771.6,1110.1,4.1
03/11/2020 13:00:00,0.0,301.1,107.6,6.6,12.9,0.0,188.3,-663.3,190.1,-550.7,-31.6,767.7,1101.9,4.1
03/11/2020 14:00:00,0.0,299.6,107.3,6.5,13.1,0.0,186.6,-664.4,192.4,-551.1,-32.4,768.2,1106.2,4.1
03/11/2020 15:00:00,0.0,301.3,108.5,6.2,13.6,0.0,186.9,-664.8,186.3,-550.7,-32.5,771.6,1120.1,4.1
03/11/2020 16:00:00,0.0,297.1,107.3,6.4,13.2,0.0,188.6,-659.0,200.6,-546.1,-31.2,767.2,1102.9,4.1
03/11/2020 17:00:00,0.0,290.1,105.6,6.4,12.7,0.0,189.2,-640.7,199.1,-530.9,-31.8,757.1,1050.9,4.1
03/11/2020 18:00:00,0.0,293.3,106.6,6.5,13.1,0.0,189.1,-648.7,199.4,-536.5,-30.9,762.9,1075.2,4.1
03/11/2020 19:00:00,0.0,295.4,107.0,6.4,13.0,0.0,189.9,-654.9,202.2,-546.2,-30.6,768.7,1098.1,4.1
03/11/2020 20:00:00,0.0,292.7,106.1,6.5,12.8,0.0,187.9,-657.9,200.9,-549.1,-30.8,762.7,1078.6,4.1
03/11/2020 21:00:00,0.0,295.1,106.8,6.5,12.6,0.0,186.6,-657.0,195.3,-545.8,-28.9,765.2,1090.2,4.1
03/11/2020 22:00:00,0.0,293.7,106.6,6.8,12.3,0.0,187.5,-664.3,195.5,-550.8,-30.9,767.3,1096.6,4.2
03/11/2020 23:00:00,0.0,295.1,106.8,6.8,12.4,0.0,189.5,-674.1,197.3,-558.3,-32.0,768.8,1108.2,4.2
03/12/2020 00:00:00,0.0,295.4,106.7,6.6,13.2,0.0,191.0,-669.9,199.9,-554.5,-31.4,768.2,1103.6,4.2
03/12/2020 01:00:00,0.0,294.2,106.6,6.5,12.1,0.0,190.8,-653.1,197.5,-539.5,-29.1,754.4,1051.9,4.1
03/12/2020 02:00:00,0.0,289.6,105.6,6.9,10.7,0.0,189.4,-629.7,196.7,-518.7,-27.0,747.3,1018.6,4.0
03/12/2020 03:00:00,0.0,273.4,101.2,7.0,9.4,0.0,187.9,-611.5,190.1,-501.4,-24.4,746.1,1010.3,4.3
03/12/2020 04:00:00,0.0,282.0,103.6,7.3,9.9,0.0,187.9,-633.9,185.6,-519.9,-26.3,756.2,1052.2,4.2
03/12/2020 05:00:00,0.0,284.2,104.2,7.5,10.2,0.0,189.1,-631.8,191.8,-517.5,-26.2,747.2,1022.0,4.1
03/12/2020 06:00:00,0.0,283.7,104.3,7.4,10.4,0.0,191.0,-632.9,192.8,-517.4,-27.8,748.3,1026.5,4.2
03/12/2020 07:00:00,0.0,280.4,103.5,7.3,9.6,0.0,190.1,-637.4,191.0,-522.6,-28.9,748.3,1029.4,4.2
03/12/2020 08:00:00,0.0,285.1,104.2,7.0,9.5,0.0,192.0,-617.0,189.1,-514.1,-26.8,752.9,1038.5,4.1
03/12/2020 09:00:00,0.0,281.5,102.7,7.1,9.1,0.0,191.7,-644.8,181.9,-533.8,-29.7,748.9,1019.1,4.2
03/12/2020 10:00:00,0.0,281.3,102.4,7.3,10.0,0.0,183.2,-637.9,181.9,-531.0,-31.2,732.7,971.4,4.1
03/12/2020 11:00:00,0.0,281.3,102.4,7.4,10.3,0.0,181.3,-615.7,181.4,-511.5,-34.9,722.7,933.9,4.0
03/12/2020 12:00:00,0.0,281.3,102.0,7.5,9.4,0.0,182.0,-611.5,185.2,-507.6,-32.9,721.9,924.5,4.0
03/12/2020 13:00:00,0.0,281.9,102.0,7.3,9.2,0.0,182.1,-612.0,181.5,-507.6,-30.9,721.9,925.9,3.9
03/12/2020 14:00:00,0.0,282.6,102.1,7.2,9.6,0.0,182.1,-616.2,184.6,-511.7,-30.1,725.2,935.2,4.0
03/12/2020 15:00:00,0.0,288.7,103.7,7.1,9.9,0.0,180.7,-629.9,185.5,-523.5,-32.3,733.1,971.1,4.0
03/12/2020 16:00:00,0.0,290.3,104.3,7.2,10.0,0.0,180.2,-631.9,187.4,-524.5,-48.2,736.3,983.1,4.0
03/12/2020 17:00:00,0.0,290.3,104.4,7.2,10.4,0.0,183.3,-625.2,189.8,-517.4,-40.3,735.7,976.4,3.9
03/12/2020 18:00:00,0.0,292.9,105.1,7.1,10.9,0.0,186.6,-625.1,193.2,-513.6,-35.8,741.4,990.6,3.9
03/12/2020 19:00:00,0.0,291.4,104.6,7.4,10.0,0.0,189.3,-631.4,194.2,-518.7,-38.8,747.3,1014.5,4.0
03/12/2020 20:00:00,0.0,282.1,102.3,7.5,10.2,0.0,188.7,-611.0,191.1,-502.0,-44.6,730.3,954.7,4.0
03/12/2020 21:00:00,0.0,282.0,102.0,7.5,10.6,0.0,186.7,-601.2,189.0,-494.0,-51.3,721.6,922.9,3.9
03/12/2020 22:00:00,0.0,269.6,99.0,6.6,9.4,0.0,187.4,-518.9,189.1,-419.4,-51.7,651.3,784.3,3.4
03/12/2020 23:00:00,0.0,284.9,102.5,0.0,0.0,0.0,243.0,-23.1,251.4,35.9,-7.7,0.0,7.8,0.0
13/03/2020 00:00:00,0.0,285.0,102.6,0.0,0.0,0.0,247.9,-22.0,231.8,35.2,-9.5,0.0,7.7,0.0
13/03/2020 01:00:00,0.0,284.9,102.8,0.0,0.0,0.0,229.3,-21.3,196.0,35.0,-10.1,0.0,7.7,0.0
13/03/2020 02:00:00,0.0,285.3,102.8,0.0,0.0,0.0,212.5,-21.1,179.0,34.4,-10.0,0.0,7.7,0.0
13/03/2020 03:00:00,0.0,285.1,102.6,0.0,0.0,0.0,198.3,-17.3,164.7,34.7,-10.2,0.0,7.8,0.0
13/03/2020 04:00:00,0.0,285.2,102.8,0.0,0.0,0.0,186.0,-15.4,150.9,34.7,-11.4,0.0,7.8,0.0
13/03/2020 05:00:00,0.0,263.5,97.0,2.4,0.0,0.0,204.1,-13.7,199.7,40.0,-3.4,0.0,7.9,0.0
13/03/2020 06:00:00,0.0,92.4,54.6,5.0,1.5,0.0,307.1,-105.6,358.2,-40.2,-11.0,321.1,130.2,5.4
13/03/2020 07:00:00,0.0,130.9,63.8,6.5,4.3,0.0,352.2,-212.6,354.7,-146.4,-13.6,528.9,320.1,5.6
13/03/2020 08:00:00,0.0,223.5,87.4,7.2,8.5,0.0,318.3,-411.2,324.8,-338.4,-25.9,680.1,681.8,4.1
13/03/2020 09:00:00,0.0,264.1,98.1,7.5,10.2,0.0,298.0,-486.5,307.9,-413.3,-32.0,752.8,938.4,4.1
13/03/2020 10:00:00,0.0,280.0,101.5,7.5,8.7,0.0,284.5,-521.8,296.3,-449.9,-41.8,778.6,1040.1,4.1
13/03/2020 11:00:00,0.0,280.8,101.5,7.9,8.8,0.0,204.2,-565.9,229.9,-490.9,-52.8,751.0,999.4,4.1
13/03/2020 12:00:00,0.0,272.9,99.3,8.0,8.1,0.0,200.1,-575.6,190.1,-472.1,-59.1,707.9,873.5,4.0
13/03/2020 13:00:00,0.0,242.3,91.4,8.0,8.1,0.0,210.6,-516.1,226.5,-443.3,-65.6,696.7,787.6,4.1
13/03/2020 14:00:00,0.0,221.8,86.0,6.9,8.2,0.0,245.9,-410.8,297.6,-351.1,-30.6,661.9,640.8,4.1
13/03/2020 15:00:00,0.0,229.3,88.4,7.2,7.9,0.0,271.7,-440.8,293.4,-380.6,-30.5,702.3,755.0,4.2
13/03/2020 16:00:00,0.0,244.7,92.5,7.0,7.7,0.0,221.6,-540.6,232.1,-463.2,-46.5,739.6,924.9,4.5
13/03/2020 17:00:00,0.0,251.4,94.3,7.3,8.1,0.0,198.3,-530.1,186.3,-438.8,-33.5,687.5,790.1,4.0
13/03/2020 18:00:00,0.0,262.5,97.2,7.4,9.2,0.0,187.2,-540.7,172.4,-435.6,-30.3,682.6,787.5,3.9
13/03/2020 19:00:00,0.0,266.3,98.4,7.5,9.3,0.0,192.9,-556.0,209.9,-469.2,-34.5,730.4,927.1,4.1
13/03/2020 20:00:00,0.0,273.7,100.6,7.6,9.2,0.0,232.7,-572.8,246.7,-498.4,-42.3,773.3,1051.3,4.3
13/03/2020 21:00:00,0.0,284.0,102.8,7.5,9.9,0.0,198.3,-612.8,165.1,-500.2,-42.7,728.1,953.1,4.0
13/03/2020 22:00:00,0.0,285.1,103.1,7.5,10.5,0.0,187.7,-597.0,165.7,-483.1,-45.7,720.1,926.5,3.9
13/03/2020 23:00:00,0.0,284.1,103.2,7.4,11.2,0.0,188.8,-585.5,168.3,-472.0,-38.8,712.7,894.7,3.9
14/03/2020 00:00:00,0.0,282.4,102.6,7.7,11.2,0.0,190.0,-589.7,172.4,-474.9,-42.5,717.0,902.9,3.9
14/03/2020 01:00:00,0.0,279.9,102.0,7.8,10.9,0.0,191.6,-585.9,181.9,-475.1,-44.4,723.3,916.5,3.9
14/03/2020 02:00:00,0.0,281.0,103.1,7.8,10.3,0.0,192.5,-587.1,175.7,-471.5,-39.3,717.0,907.4,3.9
14/03/2020 03:00:00,0.0,282.6,103.3,7.9,10.0,0.0,192.1,-594.9,176.0,-477.6,-36.7,721.7,929.4,3.9
14/03/2020 04:00:00,0.0,285.0,104.0,7.6,10.3,0.0,192.6,-598.8,175.7,-480.9,-46.8,725.5,935.3,3.9
14/03/2020 05:00:00,0.0,285.7,104.1,7.7,10.2,0.0,191.7,-602.0,175.9,-485.0,-36.6,726.9,936.7,3.9
14/03/2020 06:00:00,0.0,271.4,100.6,7.9,8.7,0.0,197.4,-587.9,178.6,-478.8,-30.0,713.8,900.3,4.0
14/03/2020 07:00:00,0.0,265.1,99.1,7.9,8.5,0.0,186.3,-552.6,170.2,-445.8,-39.1,682.0,797.3,3.9
14/03/2020 08:00:00,0.0,266.7,99.5,7.8,8.6,0.0,183.3,-555.8,172.4,-449.7,-52.7,684.4,804.8,3.9
14/03/2020 09:00:00,0.0,273.2,100.5,7.8,9.1,0.0,183.7,-565.7,173.3,-458.6,-49.5,691.0,828.4,3.9
